#Chart Recorder Data File Fri, Nov 10, 2017 12:19 PM
#CH1 (V)  	CH2 (V)  
-0.094579114	5.933031024
-0.094259939	5.933662890
-0.094898289	5.933346957
-0.094898289	5.932715091
-0.095217464	5.932715091
-0.093940764	5.933662890
-0.094579114	5.933978823
-0.094579114	5.933662890
-0.095217464	5.934294756
-0.094898289	5.933662890
-0.094898289	5.934294756
-0.095217464	5.933978823
-0.094898289	5.934294756
-0.094579114	5.934610689
-0.094898289	5.934294756
-0.095217464	5.933346957
-0.095217464	5.933031024
-0.094579114	5.933346957
-0.094898289	5.933346957
-0.093940764	5.933346957
-0.094579114	5.933346957
-0.093940764	5.933346957
-0.094259939	5.933031024
