#Chart Recorder Data File Fri, Nov 03, 2017 1:17 PM
#CH1 (V)  	CH2 (V)  
0.864860936	0.459175866
0.864541761	0.459175866
0.864541761	0.459175866
0.864541761	0.458544000
0.864860936	0.458544000
0.864541761	0.459175866
0.864541761	0.459491799
0.864860936	0.458228067
0.864541761	0.462967062
0.864860936	0.462335196
0.865499286	0.463598928
0.864541761	0.461387397
0.864860936	0.462967062
0.865499286	0.462967062
0.865180111	0.462335196
0.865180111	0.463598928
0.864860936	0.462335196
0.864860936	0.463914861
0.864860936	0.463282995
0.864222586	0.463282995
0.865180111	0.462651129
0.864541761	0.463914861
0.863903411	0.461703330
0.864222586	0.462651129
0.864541761	0.462967062
0.863903411	0.461703330
0.865180111	0.464230794
0.864222586	0.462019263
0.864222586	0.449697876
0.863584236	0.450013809
0.864541761	0.450329742
0.864222586	0.449697876
0.864541761	0.451593474
0.863903411	0.449066010
0.864541761	0.450645675
0.864222586	0.450961608
0.864541761	0.450013809
0.863584236	0.449381943
0.863265061	0.454752804
0.862626711	0.453805005
0.863265061	0.453805005
0.864222586	0.455068737
0.863584236	0.454120938
0.864222586	0.454120938
0.863584236	0.453489072
0.863265061	0.455384670
0.863584236	0.453489072
0.863903411	0.454436871
0.863584236	0.455384670
0.863584236	0.453805005
0.863265061	0.454120938
0.863584236	0.454436871
0.862945886	0.453489072
0.862945886	0.454120938
0.863584236	0.454120938
0.864541761	0.454752804
0.863903411	0.453489072
0.863584236	0.455068737
0.862626711	0.460123665
0.861988361	0.460123665
0.862945886	0.459175866
0.862307536	0.460439598
0.862626711	0.458544000
0.861669186	0.459807732
0.862626711	0.459491799
0.862626711	0.459175866
0.862307536	0.459491799
0.863265061	0.459807732
0.863265061	0.463282995
0.863265061	0.461703330
0.862945886	0.462335196
0.863265061	0.461703330
0.861988361	0.462967062
0.863903411	0.462651129
0.863265061	0.461387397
0.863265061	0.461703330
0.863265061	0.461387397
0.863265061	0.463282995
0.862945886	0.459491799
0.862307536	0.459807732
0.862945886	0.461071464
0.863265061	0.459491799
0.863265061	0.461071464
0.862626711	0.459491799
0.862307536	0.460439598
0.862945886	0.460755531
0.862307536	0.459491799
0.863265061	0.460439598
0.862626711	0.467390124
0.862307536	0.466126392
0.862307536	0.466442325
0.861030836	0.465810459
0.861669186	0.466442325
0.862626711	0.466758258
0.861669186	0.465494526
0.862307536	0.466758258
0.862307536	0.464862660
0.861669186	0.467074191
0.861988361	0.469285722
0.862307536	0.469285722
0.861988361	0.468021990
0.861988361	0.468337923
0.861350011	0.468653856
0.861669186	0.468653856
0.862626711	0.468653856
0.861669186	0.468337923
0.861988361	0.468653856
0.861350011	0.468337923
0.861030836	0.466442325
0.860392486	0.468337923
0.861350011	0.467390124
0.861030836	0.467390124
0.860711661	0.466442325
0.861030836	0.468021990
0.860711661	0.467390124
0.861030836	0.466442325
0.860392486	0.467390124
0.861350011	0.467074191
0.861030836	0.468653856
0.861350011	0.469601655
0.860392486	0.468337923
0.861030836	0.469917588
0.861030836	0.468653856
0.860711661	0.469285722
0.861030836	0.468653856
0.861030836	0.468969789
0.860392486	0.468653856
0.860711661	0.468969789
0.861030836	0.473708784
0.861030836	0.472760985
0.861350011	0.474024717
0.861030836	0.472445052
0.861350011	0.473708784
0.861030836	0.472760985
0.860392486	0.472760985
0.861030836	0.473076918
0.861030836	0.474024717
0.860711661	0.473076918
0.860711661	0.476868114
0.860073311	0.476552181
0.860711661	0.475920315
0.860392486	0.476868114
0.859754136	0.476552181
0.860711661	0.477499980
0.859115786	0.476236248
0.859754136	0.476236248
0.861030836	0.477815913
0.860073311	0.475920315
0.860073311	0.491401032
0.860392486	0.490769166
0.859754136	0.490769166
0.859434961	0.490769166
0.861030836	0.492348831
0.859434961	0.490769166
0.859754136	0.490453233
0.860073311	0.491716965
0.859754136	0.491085099
0.859434961	0.492032898
0.861030836	0.510672945
0.859754136	0.507829548
0.859754136	0.509409213
0.860711661	0.509725146
0.859754136	0.508777347
0.860073311	0.509725146
0.859754136	0.508777347
0.860073311	0.509409213
0.860073311	0.509725146
0.860392486	0.509725146
0.858796611	0.533420121
0.859115786	0.533104188
0.858477436	0.533736054
0.858796611	0.532472322
0.859434961	0.532156389
0.858796611	0.533104188
0.859115786	0.534367920
0.859434961	0.533736054
0.859115786	0.532472322
0.858796611	0.534683853
0.859434961	0.546689307
0.859115786	0.547005240
0.859754136	0.548268972
0.859434961	0.547005240
0.858796611	0.547321173
0.858796611	0.546373374
0.859434961	0.548268972
0.859115786	0.546057441
0.859754136	0.547321173
0.859434961	0.546057441
0.858796611	0.550796436
0.858796611	0.551428302
0.858477436	0.549532704
0.858477436	0.549532704
0.858796611	0.548900838
0.858477436	0.549848637
0.858796611	0.552060168
0.858796611	0.551112369
0.858796611	0.550796436
0.858477436	0.550480503
0.858477436	0.567540885
0.858477436	0.567856818
0.858158261	0.567856818
0.858796611	0.567540885
0.858796611	0.567540885
0.858796611	0.568488684
0.858477436	0.566909019
0.858477436	0.568488684
0.858477436	0.567224952
0.858796611	0.567540885
0.858477436	0.573543612
0.858158261	0.575123277
0.857839086	0.573543612
0.858158261	0.573227679
0.858477436	0.573543612
0.857839086	0.574807344
0.857839086	0.574491411
0.858158261	0.573543612
0.858477436	0.574491411
0.858477436	0.572911746
0.856881561	0.594395190
0.857200736	0.594079257
0.857519911	0.594711123
0.857200736	0.593131458
0.857519911	0.594395190
0.857519911	0.592815525
0.856881561	0.594711123
0.856562386	0.594395190
0.857519911	0.593763324
0.856881561	0.594079257
0.857200736	0.604189113
0.857200736	0.605136912
0.857200736	0.606084711
0.857200736	0.603873180
0.856562386	0.605136912
0.856881561	0.604820979
0.856881561	0.604820979
0.856881561	0.605136912
0.857200736	0.604820979
0.856562386	0.604505046
0.857200736	0.623461026
0.857200736	0.621565428
0.856562386	0.621881361
0.856881561	0.622829160
0.856881561	0.621249495
0.856881561	0.623461026
0.857519911	0.621881361
0.857519911	0.622829160
0.856881561	0.622197294
0.857200736	0.623145093
0.855924036	0.637362078
0.855604861	0.635466480
0.855924036	0.636098346
0.855604861	0.635150547
0.856243211	0.635782413
0.856243211	0.635150547
0.855924036	0.636098346
0.856562386	0.636730212
0.856243211	0.635466480
0.856562386	0.637046145
0.855924036	0.641469207
0.855604861	0.641153274
0.855924036	0.641153274
0.856562386	0.640837341
0.856881561	0.641785140
0.855924036	0.641785140
0.856562386	0.640521408
0.856243211	0.641785140
0.856881561	0.641469207
0.856243211	0.642101073
0.855924036	0.649999398
0.854966511	0.649999398
0.855285686	0.649683465
0.855285686	0.651263130
0.855604861	0.649999398
0.854966511	0.649683465
0.855604861	0.650315331
0.855604861	0.650631264
0.854966511	0.649999398
0.855604861	0.650315331
0.854647336	0.673062507
0.854966511	0.672746574
0.854966511	0.672114708
0.855285686	0.674010306
0.854966511	0.671482842
0.855924036	0.673378440
0.855604861	0.672746574
0.855285686	0.672746574
0.855285686	0.672746574
0.855924036	0.673062507
0.854647336	0.680960832
0.854647336	0.682856430
0.854647336	0.680960832
0.854647336	0.682540497
0.854966511	0.680960832
0.854966511	0.682540497
0.854966511	0.681592698
0.854647336	0.683172363
0.854966511	0.682856430
0.854647336	0.681908631
0.854647336	0.699916812
0.854647336	0.699600879
0.854008986	0.700548678
0.854647336	0.700232745
0.853689811	0.700864611
0.854008986	0.700864611
0.854008986	0.699600879
0.854647336	0.700548678
0.854008986	0.699916812
0.854647336	0.700548678
0.854647336	0.711606333
0.854008986	0.713185998
0.854008986	0.711606333
0.854647336	0.712870065
0.853689811	0.711606333
0.853689811	0.712554132
0.854328161	0.711922266
0.854328161	0.710974467
0.853689811	0.712554132
0.854008986	0.711290400
0.853689811	0.719820591
0.853370636	0.719820591
0.853370636	0.719504658
0.853689811	0.720136524
0.853689811	0.718240926
0.853051461	0.719820591
0.853689811	0.720136524
0.854008986	0.719820591
0.853051461	0.718872792
0.853370636	0.719504658
0.852413111	0.734037576
0.852413111	0.732773844
0.853051461	0.733721643
0.852413111	0.734669442
0.852413111	0.734037576
0.853051461	0.733405710
0.852413111	0.734985375
0.852413111	0.733405710
0.853370636	0.734037576
0.853051461	0.734037576
0.852413111	0.749202360
0.852093936	0.748570494
0.853051461	0.749202360
0.852413111	0.749518293
0.851774761	0.747938628
0.852093936	0.749834226
0.852093936	0.748570494
0.852093936	0.748570494
0.851774761	0.747306762
0.852413111	0.749202360
0.851136411	0.757732551
0.852093936	0.758364417
0.852093936	0.758680350
0.851774761	0.758680350
0.851774761	0.758680350
0.852093936	0.757732551
0.852093936	0.759312216
0.852413111	0.758680350
0.851455586	0.759312216
0.851774761	0.758680350
0.851136411	0.778584129
0.851455586	0.780795660
0.851774761	0.778900062
0.850817236	0.779847861
0.851136411	0.779215995
0.851136411	0.779531928
0.850817236	0.778268196
0.850498061	0.778900062
0.850817236	0.780163794
0.850498061	0.778900062
0.851774761	0.795012645
0.851455586	0.793432980
0.850817236	0.794064846
0.850817236	0.792801114
0.851136411	0.794064846
0.850817236	0.795012645
0.850817236	0.793748913
0.850817236	0.794696712
0.850817236	0.793748913
0.850498061	0.794064846
0.849859711	0.804174702
0.850178886	0.804490635
0.850178886	0.803226903
0.850817236	0.803226903
0.850498061	0.805438434
0.850178886	0.803226903
0.850498061	0.804806568
0.850498061	0.803542836
0.850498061	0.804490635
0.849540536	0.803542836
0.850817236	0.824394414
0.849859711	0.825974079
0.850817236	0.825026280
0.849859711	0.825342213
0.850178886	0.825026280
0.849859711	0.825026280
0.849859711	0.824710347
0.850178886	0.825026280
0.849859711	0.825658146
0.849540536	0.824394414
0.849859711	0.860410776
0.849540536	0.860410776
0.849540536	0.860726709
0.849540536	0.860410776
0.849859711	0.860726709
0.849540536	0.860094843
0.849540536	0.860410776
0.849221361	0.861358575
0.849540536	0.861042642
0.849221361	0.860094843
0.850498061	0.930547902
0.849221361	0.928336371
0.849540536	0.930863835
0.849540536	0.930231969
0.849540536	0.929916036
0.849221361	0.929916036
0.849540536	0.929284170
0.849540536	0.930547902
0.848902186	0.929600103
0.849540536	0.930547902
0.849221361	1.041124452
0.848902186	1.041124452
0.848263836	1.039860720
0.848263836	1.041756318
0.848263836	1.040176653
0.848263836	1.041756318
0.848263836	1.040492586
0.849221361	1.041440385
0.848583011	1.041124452
0.848583011	1.040492586
0.848263836	1.182346503
0.848263836	1.182030570
0.848263836	1.183294302
0.848583011	1.181714637
0.848263836	1.182978369
0.847944661	1.182978369
0.848263836	1.183294302
0.847625486	1.181714637
0.847944661	1.182978369
0.848263836	1.184242101
0.847944661	1.322936688
0.847625486	1.321988889
0.847944661	1.322620755
0.847944661	1.321672956
0.847944661	1.322936688
0.848902186	1.321357023
0.847625486	1.322620755
0.847944661	1.323252621
0.848263836	1.321988889
0.847625486	1.321672956
0.847625486	1.428142377
0.847306311	1.428458310
0.847625486	1.428458310
0.847625486	1.429090176
0.847306311	1.429090176
0.847306311	1.429090176
0.848263836	1.429722042
0.847625486	1.428458310
0.846987136	1.429406109
0.847944661	1.429406109
0.846667961	1.507125627
0.847306311	1.506493761
0.846667961	1.505861895
0.846667961	1.507757493
0.846987136	1.505861895
0.846667961	1.506809694
0.846987136	1.506493761
0.847625486	1.506493761
0.846348786	1.505861895
0.846987136	1.506177828
0.845391261	1.569364428
0.845710436	1.570312227
0.845710436	1.569364428
0.846029611	1.570628160
0.846029611	1.570628160
0.846029611	1.569680361
0.846029611	1.569996294
0.845710436	1.568732562
0.845710436	1.570944093
0.846029611	1.569680361
0.846029611	1.624020837
0.846029611	1.624336770
0.846029611	1.623704904
0.846348786	1.623704904
0.846348786	1.624336770
0.846029611	1.624020837
0.845391261	1.624652703
0.846029611	1.624020837
0.845391261	1.623704904
0.845710436	1.624336770
0.845391261	1.661932797
0.846029611	1.661616864
0.846029611	1.661300931
0.845710436	1.661616864
0.845710436	1.660669065
0.846348786	1.662248730
0.846029611	1.660353132
0.846029611	1.661932797
0.846348786	1.661932797
0.844752911	1.661932797
0.845391261	1.695421695
0.844433736	1.697001360
0.845072086	1.695737628
0.845072086	1.697317293
0.845072086	1.696053561
0.845072086	1.696053561
0.844752911	1.696053561
0.845072086	1.695421695
0.845072086	1.696369494
0.845072086	1.695737628
0.844433736	1.720064469
0.843476211	1.720064469
0.845072086	1.721012268
0.844114561	1.719748536
0.843476211	1.720380402
0.844114561	1.719116670
0.844114561	1.720064469
0.843476211	1.721012268
0.844114561	1.720064469
0.843795386	1.720380402
0.842837861	1.742495712
0.843795386	1.742495712
0.842518686	1.742495712
0.843157036	1.743443511
0.843476211	1.743127578
0.843795386	1.742811645
0.843157036	1.742179779
0.843157036	1.743127578
0.843795386	1.743759444
0.842837861	1.742179779
0.842837861	1.752921501
0.842837861	1.752921501
0.842837861	1.752605568
0.842199511	1.753553367
0.843157036	1.752289635
0.843157036	1.753869300
0.843157036	1.752605568
0.843157036	1.752921501
0.842837861	1.752289635
0.843157036	1.753553367
0.842837861	1.765558821
0.842837861	1.764926955
0.842199511	1.766190687
0.842518686	1.765242888
0.842518686	1.766190687
0.842518686	1.764926955
0.842518686	1.766822553
0.842837861	1.764926955
0.842837861	1.765558821
0.842837861	1.766506620
0.842518686	1.773457146
0.842518686	1.772825280
0.842518686	1.773141213
0.842199511	1.772193414
0.842518686	1.773457146
0.841561161	1.773141213
0.841561161	1.772825280
0.842518686	1.774404945
0.842518686	1.771877481
0.842518686	1.773773079
0.840922811	1.793360925
0.841561161	1.792413126
0.841561161	1.793360925
0.841241986	1.792413126
0.841561161	1.793360925
0.841561161	1.792097193
0.840922811	1.792413126
0.840922811	1.793676858
0.841561161	1.792413126
0.841561161	1.793044992
0.840922811	1.809473508
0.840922811	1.809473508
0.840603636	1.808841642
0.840603636	1.810421307
0.840922811	1.810105374
0.840603636	1.810105374
0.840922811	1.810105374
0.840922811	1.810421307
0.840603636	1.809473508
0.840603636	1.809473508
0.840603636	1.816108101
0.840922811	1.815476235
0.840922811	1.814844369
0.840603636	1.815160302
0.840603636	1.815792168
0.840922811	1.815476235
0.841241986	1.814844369
0.840603636	1.815476235
0.841241986	1.814528436
0.840922811	1.814528436
0.839965286	1.825586091
0.839965286	1.825586091
0.840284461	1.825902024
0.840603636	1.826217957
0.840603636	1.825902024
0.839965286	1.825902024
0.840922811	1.826849823
0.840603636	1.824954225
0.839965286	1.826533890
0.840284461	1.825586091
0.839646111	1.831272885
0.839965286	1.831272885
0.839646111	1.831904751
0.840284461	1.831588818
0.839965286	1.831904751
0.839965286	1.831272885
0.839326936	1.831904751
0.839965286	1.831272885
0.839326936	1.831588818
0.839326936	1.830956952
0.838369411	1.842330540
0.837731061	1.842014607
0.838688586	1.842014607
0.838369411	1.841698674
0.838369411	1.841698674
0.838050236	1.841382741
0.838688586	1.842014607
0.838050236	1.842330540
0.839007761	1.841382741
0.838369411	1.842962406
0.838050236	1.841382741
0.837411886	1.840750875
0.838369411	1.842330540
0.837731061	1.840434942
0.838369411	1.841382741
0.838050236	1.841382741
0.838050236	1.841066808
0.838050236	1.841382741
0.838050236	1.840434942
0.838369411	1.841698674
0.836773536	1.840119009
0.837411886	1.839171210
0.837411886	1.840750875
0.837731061	1.838539344
0.838050236	1.839171210
0.837092711	1.838855277
0.837411886	1.840434942
0.837411886	1.838855277
0.837411886	1.839487143
0.837411886	1.840434942
0.836773536	1.847385468
0.836454361	1.846121736
0.837092711	1.847385468
0.836773536	1.847701401
0.836773536	1.846437669
0.836454361	1.847701401
0.836454361	1.847385468
0.836454361	1.847069535
0.836454361	1.846753602
0.836454361	1.847069535
0.836773536	1.844226138
0.835816011	1.845489870
0.836454361	1.843910205
0.836454361	1.844858004
0.836773536	1.845173937
0.836773536	1.844542071
0.837411886	1.846121736
0.837411886	1.844858004
0.836773536	1.845805803
0.837092711	1.843910205
0.837092711	1.852124463
0.836454361	1.853388195
0.836773536	1.853704128
0.836773536	1.852440396
0.835816011	1.853704128
0.836773536	1.852756329
0.836454361	1.853388195
0.836454361	1.853704128
0.837411886	1.852756329
0.836773536	1.853704128
0.835496836	1.855599726
0.835816011	1.854335994
0.835177661	1.856231592
0.835496836	1.855283793
0.835496836	1.855599726
0.835496836	1.855599726
0.835496836	1.855283793
0.835816011	1.856231592
0.836135186	1.854651927
0.836454361	1.856547525
0.835496836	1.854651927
0.834220136	1.855599726
0.834539311	1.855915659
0.834858486	1.855283793
0.835177661	1.855599726
0.835177661	1.854967860
0.834858486	1.856547525
0.835496836	1.854020061
0.835177661	1.856231592
0.834220136	1.855283793
0.833581786	1.859706855
0.834220136	1.860022788
0.833900961	1.860022788
0.833900961	1.860022788
0.834539311	1.859390922
0.834220136	1.860338721
0.834220136	1.860022788
0.834220136	1.860654654
0.834220136	1.860022788
0.834220136	1.859390922
0.834220136	1.864445850
0.833900961	1.863182118
0.834539311	1.863498051
0.834220136	1.863182118
0.833900961	1.863813984
0.834220136	1.863813984
0.834539311	1.863498051
0.834539311	1.864761783
0.833262611	1.862550252
0.834220136	1.864445850
0.832624261	1.866025515
0.833900961	1.866973314
0.833262611	1.866973314
0.833581786	1.866973314
0.833900961	1.866341448
0.833262611	1.866341448
0.832943436	1.867921113
0.833262611	1.866025515
0.833262611	1.866973314
0.833581786	1.866973314
0.833262611	1.869184845
0.832305086	1.867289247
0.832943436	1.868868912
0.832943436	1.867921113
0.832305086	1.868237046
0.832305086	1.868237046
0.833262611	1.868237046
0.832943436	1.867605180
0.831985911	1.867921113
0.831985911	1.868237046
0.831985911	1.858759056
0.832305086	1.859706855
0.832305086	1.858443123
0.832624261	1.859074989
0.831347561	1.858759056
0.832305086	1.858127190
0.832624261	1.859074989
0.831666736	1.858759056
0.831666736	1.859390922
0.832305086	1.858127190
0.830709211	1.860022788
0.831028386	1.860970587
0.831028386	1.860338721
0.831028386	1.860338721
0.831028386	1.860022788
0.831028386	1.860022788
0.830709211	1.859706855
0.831028386	1.860338721
0.831028386	1.860022788
0.830390036	1.861286520
0.830709211	1.859390922
0.830709211	1.860654654
0.829751686	1.860338721
0.830390036	1.860970587
0.830709211	1.860338721
0.830070861	1.860022788
0.830070861	1.861602453
0.830709211	1.860970587
0.830709211	1.860022788
0.830390036	1.859706855
0.830390036	1.865077716
0.831028386	1.866025515
0.831028386	1.865077716
0.830709211	1.864761783
0.830709211	1.864445850
0.831028386	1.864761783
0.830390036	1.864761783
0.830070861	1.865077716
0.830390036	1.864761783
0.830709211	1.864761783
0.829751686	1.876451304
0.830390036	1.877715036
0.829113336	1.876451304
0.829751686	1.878978768
0.829751686	1.876767237
0.830070861	1.878030969
0.829751686	1.877715036
0.829751686	1.877399103
0.830070861	1.877715036
0.829751686	1.876767237
0.828474986	1.888140825
0.828794161	1.889720490
0.828474986	1.889088624
0.828794161	1.889088624
0.828474986	1.889404557
0.828155811	1.887824892
0.828794161	1.889088624
0.828474986	1.888772691
0.828794161	1.889404557
0.828474986	1.888140825
0.828794161	1.896671016
0.829113336	1.897934748
0.827836636	1.896986949
0.828155811	1.897934748
0.828474986	1.897618815
0.828474986	1.897934748
0.828155811	1.896986949
0.828794161	1.896671016
0.828474986	1.897934748
0.828794161	1.896986949
0.827836636	1.891300155
0.827836636	1.892247954
0.828155811	1.892247954
0.827836636	1.891616088
0.827836636	1.891932021
0.827517461	1.890668289
0.828155811	1.891932021
0.827198286	1.891616088
0.827836636	1.891932021
0.827517461	1.891932021
0.827517461	1.894143552
0.827517461	1.894143552
0.827836636	1.892879820
0.827836636	1.892563887
0.827836636	1.894459485
0.827517461	1.894143552
0.827517461	1.894143552
0.827517461	1.893511686
0.827517461	1.893195753
0.827517461	1.894143552
0.827517461	1.891616088
0.826559936	1.891932021
0.825921586	1.891932021
0.826559936	1.891932021
0.827517461	1.892563887
0.826559936	1.891932021
0.827517461	1.891932021
0.827198286	1.892563887
0.827198286	1.891616088
0.826879111	1.892563887
0.825602411	1.890036423
0.825602411	1.889404557
0.825283236	1.890352356
0.825602411	1.889088624
0.826240761	1.891300155
0.825283236	1.890036423
0.826559936	1.889720490
0.826559936	1.890984222
0.825921586	1.890352356
0.825921586	1.890352356
0.826240761	1.894459485
0.826240761	1.894459485
0.825602411	1.894459485
0.825602411	1.894775418
0.825602411	1.894143552
0.826240761	1.894775418
0.826240761	1.894143552
0.825921586	1.894143552
0.826240761	1.893827619
0.825602411	1.893827619
0.825283236	1.897934748
0.825602411	1.896986949
0.825283236	1.898250681
0.825602411	1.897618815
0.824964061	1.898250681
0.825602411	1.896671016
0.825283236	1.897934748
0.824964061	1.896986949
0.824644886	1.898566614
0.825283236	1.896986949
0.824325711	1.899198480
0.824644886	1.898882547
0.824644886	1.900146279
0.824964061	1.898882547
0.824006536	1.898566614
0.825283236	1.900146279
0.824644886	1.898882547
0.824644886	1.899514413
0.824644886	1.898566614
0.824964061	1.899514413
0.824006536	1.910572068
0.824006536	1.911519867
0.823687361	1.911203934
0.824325711	1.910888001
0.824325711	1.911203934
0.823687361	1.910572068
0.824325711	1.911203934
0.824006536	1.910888001
0.824006536	1.911835800
0.823687361	1.910888001
0.824006536	1.917522594
0.823049011	1.918470393
0.823368186	1.919102259
0.823368186	1.919734125
0.823049011	1.919102259
0.824006536	1.919734125
0.823687361	1.918786326
0.823687361	1.918786326
0.824644886	1.919734125
0.823368186	1.917206661
0.822410661	1.918786326
0.822091486	1.917838527
0.821772311	1.918470393
0.822410661	1.917206661
0.822091486	1.918470393
0.821772311	1.918470393
0.822410661	1.918470393
0.822410661	1.918154460
0.822091486	1.917522594
0.822729836	1.918470393
0.822091486	1.904569341
0.822091486	1.906464939
0.822410661	1.906464939
0.822091486	1.905833073
0.821453136	1.905833073
0.822091486	1.904885274
0.822410661	1.907096805
0.822410661	1.905517140
0.822729836	1.906464939
0.822410661	1.905833073
0.822091486	1.911835800
0.822091486	1.910888001
0.820814786	1.911519867
0.822091486	1.910256135
0.822091486	1.911835800
0.821772311	1.909940202
0.821453136	1.911203934
0.821772311	1.910888001
0.820495611	1.910888001
0.822091486	1.911203934
0.820814786	1.911519867
0.820814786	1.913099532
0.820814786	1.911203934
0.820176436	1.912151733
0.820176436	1.911203934
0.820495611	1.912467666
0.820176436	1.912783599
0.819857261	1.911203934
0.820176436	1.912783599
0.820814786	1.912151733
0.820176436	1.919734125
0.820495611	1.920050058
0.818899736	1.920997857
0.819538086	1.920050058
0.818899736	1.921313790
0.819538086	1.920050058
0.819538086	1.920681924
0.819857261	1.920365991
0.820495611	1.920681924
0.820176436	1.920365991
0.819538086	1.915626996
0.819857261	1.914679197
0.819857261	1.915626996
0.819857261	1.915626996
0.819538086	1.915626996
0.819857261	1.916574795
0.819538086	1.914995130
0.819857261	1.915942929
0.819218911	1.914995130
0.820176436	1.914679197
0.818261386	1.921945656
0.818580561	1.922893455
0.818899736	1.922893455
0.818899736	1.922577522
0.818899736	1.922577522
0.819538086	1.922577522
0.818899736	1.923209388
0.819218911	1.922893455
0.818899736	1.923525321
0.819218911	1.922577522
0.818580561	1.923525321
0.818261386	1.925104986
0.817942211	1.924473120
0.817942211	1.925736852
0.817942211	1.924789053
0.819218911	1.924789053
0.818580561	1.924789053
0.818899736	1.923525321
0.818899736	1.925420919
0.818580561	1.924157187
0.817303861	1.928896182
0.817623036	1.927948383
0.817303861	1.928896182
0.817623036	1.928896182
0.817942211	1.928896182
0.817942211	1.928580249
0.817623036	1.929212115
0.817942211	1.929212115
0.817623036	1.927316517
0.817623036	1.928896182
0.817623036	1.920050058
0.817303861	1.919734125
0.816984686	1.918470393
0.817303861	1.919102259
0.817623036	1.918154460
0.817623036	1.920050058
0.817303861	1.918786326
0.817303861	1.919418192
0.816984686	1.919418192
0.817623036	1.919102259
0.816665511	1.934898909
0.816984686	1.936162641
0.816665511	1.934582976
0.816665511	1.935846708
0.816027161	1.934582976
0.815707986	1.934898909
0.816346336	1.934898909
0.816984686	1.935530775
0.816346336	1.935530775
0.816984686	1.934267043
0.816027161	1.933319244
0.816027161	1.932687378
0.816346336	1.933319244
0.816984686	1.933319244
0.816346336	1.933951110
0.815388811	1.932055512
0.815707986	1.933951110
0.816665511	1.933003311
0.816027161	1.933003311
0.816027161	1.933635177
0.815707986	1.941849435
0.816346336	1.943113167
0.816027161	1.941849435
0.815707986	1.942481301
0.816346336	1.943429100
0.816027161	1.942165368
0.815388811	1.943113167
0.816027161	1.941533502
0.815388811	1.943429100
0.815707986	1.942165368
0.815069636	1.936478574
0.815388811	1.937426373
0.815388811	1.937110440
0.815388811	1.937426373
0.816027161	1.937742306
0.815388811	1.936794507
0.815707986	1.937742306
0.815069636	1.937426373
