115.04,0.233
115.04,0.232
115.04,0.233
115.04,0.233
115.13,0.232
115.13,0.251
115.13,0.251
115.13,0.257
115.13,0.257
115.23,0.242
115.23,0.242
115.23,0.242
115.23,0.242
115.23,0.242
115.23,0.251
115.23,0.251
115.23,0.251
115.23,0.251
115.23,0.251
115.23,0.257
115.23,0.256
115.23,0.256
115.23,0.257
115.32,0.242
115.32,0.242
115.32,0.242
115.32,0.243
115.32,0.251
115.32,0.257
115.32,0.256
115.41,0.242
115.41,0.251
115.41,0.251
115.41,0.257
115.41,0.262
115.5,0.262
115.5,0.262
115.5,0.262
115.5,0.262
115.5,0.262
115.5,0.262
115.5,0.262
115.5,0.266
115.59,0.257
115.59,0.262
115.69,0.262
115.69,0.266
115.78,0.265
115.78,0.265
115.78,0.266
115.78,0.266
115.87,0.266
115.87,0.269
115.87,0.269
115.87,0.269
115.96,0.266
115.96,0.266
115.96,0.266
115.96,0.269
116.05,0.269
116.05,0.269
116.05,0.269
116.05,0.27
116.05,0.271
116.05,0.271
116.05,0.271
116.05,0.271
116.14,0.269
116.14,0.269
116.14,0.271
116.14,0.271
116.14,0.271
116.14,0.27
116.14,0.273
116.14,0.272
116.14,0.272
116.14,0.273
116.14,0.273
116.24,0.269
116.24,0.272
116.24,0.273
116.24,0.272
116.24,0.273
116.24,0.274
116.24,0.274
116.24,0.274
116.24,0.274
116.24,0.274
116.24,0.274
116.24,0.274
116.33,0.271
116.33,0.273
116.33,0.274
116.51,0.274
116.51,0.274
116.51,0.277
116.51,0.277
116.51,0.277
116.51,0.277
116.51,0.277
116.51,0.277
116.6,0.277
116.6,0.28
116.6,0.28
116.69,0.277
116.69,0.277
116.69,0.277
116.69,0.279
116.69,0.279
116.69,0.279
116.69,0.279
116.69,0.279
116.69,0.28
116.69,0.28
116.69,0.28
116.69,0.28
116.69,0.282
116.78,0.279
116.78,0.279
116.78,0.279
116.78,0.279
116.78,0.279
116.78,0.28
116.78,0.28
116.78,0.28
116.78,0.28
116.78,0.282
116.78,0.282
116.78,0.282
116.88,0.282
116.88,0.282
116.88,0.283
116.97,0.282
116.97,0.282
116.97,0.282
116.97,0.282
116.97,0.283
116.97,0.283
116.97,0.283
116.97,0.283
117.06,0.283
