#x dx y dy
137.155 0.001 0.276 0.015
137.155 0.001 0.278 0.015
137.319 0.001 0.278 0.015
137.319 0.001 0.278 0.015
137.319 0.001 0.278 0.015
137.401 0.001 0.278 0.015
137.401 0.001 0.279 0.015
137.401 0.001 0.279 0.015
137.401 0.001 0.278 0.015
137.401 0.001 0.278 0.015
137.401 0.001 0.278 0.015
137.401 0.001 0.278 0.015
137.483 0.001 0.278 0.015
137.483 0.001 0.278 0.015
137.483 0.001 0.279 0.015
137.483 0.001 0.278 0.015
137.483 0.001 0.278 0.015
137.483 0.001 0.278 0.015
137.483 0.001 0.278 0.015
137.483 0.001 0.278 0.015
137.483 0.001 0.278 0.015
137.483 0.001 0.278 0.015
137.483 0.001 0.278 0.015
137.483 0.001 0.278 0.015
137.483 0.001 0.278 0.015
137.565 0.001 0.278 0.015
137.565 0.001 0.278 0.015
137.565 0.001 0.279 0.015
137.565 0.001 0.279 0.015
137.565 0.001 0.279 0.015
137.565 0.001 0.278 0.015
137.565 0.001 0.279 0.015
137.646 0.001 0.279 0.015
137.646 0.001 0.28 0.015
137.646 0.001 0.279 0.015
137.646 0.001 0.279 0.015
137.646 0.001 0.279 0.015
137.646 0.001 0.278 0.015
137.728 0.001 0.28 0.015
137.728 0.001 0.279 0.015
137.728 0.001 0.28 0.015
137.728 0.001 0.279 0.015
137.728 0.001 0.279 0.015
137.728 0.001 0.279 0.015
137.728 0.001 0.279 0.015
137.81 0.001 0.28 0.015
137.81 0.001 0.28 0.015
137.81 0.001 0.279 0.015
137.81 0.001 0.28 0.015
137.81 0.001 0.279 0.015
137.81 0.001 0.279 0.015
137.81 0.001 0.28 0.015
137.81 0.001 0.279 0.015
137.81 0.001 0.279 0.015
137.81 0.001 0.279 0.015
137.892 0.001 0.279 0.015
137.892 0.001 0.279 0.015
137.892 0.001 0.28 0.015
137.892 0.001 0.28 0.015
137.892 0.001 0.28 0.015
137.974 0.001 0.279 0.015
137.974 0.001 0.28 0.015
137.974 0.001 0.28 0.015
138.055 0.001 0.279 0.015
138.055 0.001 0.279 0.015
138.055 0.001 0.279 0.015
138.055 0.001 0.279 0.015
138.055 0.001 0.28 0.015
138.055 0.001 0.28 0.015
138.055 0.001 0.28 0.015
138.137 0.001 0.28 0.015
138.137 0.001 0.28 0.015
138.137 0.001 0.279 0.015
138.137 0.001 0.279 0.015
138.137 0.001 0.279 0.015
138.137 0.001 0.279 0.015
138.137 0.001 0.279 0.015
138.219 0.001 0.281 0.015
138.219 0.001 0.28 0.015
138.219 0.001 0.28 0.015
138.219 0.001 0.28 0.015
138.219 0.001 0.28 0.015
138.219 0.001 0.279 0.015
138.219 0.001 0.28 0.015
138.219 0.001 0.28 0.015
138.219 0.001 0.279 0.015
138.219 0.001 0.279 0.015
138.3 0.001 0.281 0.015
138.3 0.001 0.281 0.015
138.3 0.001 0.281 0.015
138.3 0.001 0.281 0.015
138.3 0.001 0.281 0.015
138.3 0.001 0.281 0.015
138.3 0.001 0.28 0.015
138.3 0.001 0.279 0.015
138.382 0.001 0.281 0.015
138.382 0.001 0.281 0.015
138.382 0.001 0.281 0.015
138.382 0.001 0.281 0.015
138.382 0.001 0.281 0.015
138.382 0.001 0.28 0.015
138.382 0.001 0.28 0.015
138.382 0.001 0.279 0.015
138.463 0.001 0.281 0.015
138.463 0.001 0.281 0.015
138.463 0.001 0.281 0.015
138.463 0.001 0.281 0.015
138.463 0.001 0.281 0.015
138.463 0.001 0.281 0.015
138.463 0.001 0.281 0.015
138.463 0.001 0.28 0.015
138.463 0.001 0.28 0.015
138.626 0.001 0.281 0.015
138.626 0.001 0.281 0.015
138.708 0.001 0.28 0.015
138.708 0.001 0.28 0.015
138.708 0.001 0.28 0.015
138.708 0.001 0.28 0.015
138.708 0.001 0.28 0.015
138.708 0.001 0.28 0.015
138.708 0.001 0.28 0.015
138.708 0.001 0.28 0.015
138.708 0.001 0.28 0.015
138.789 0.001 0.28 0.015
138.789 0.001 0.28 0.015
138.789 0.001 0.28 0.015
138.789 0.001 0.28 0.015
138.789 0.001 0.28 0.015
138.789 0.001 0.28 0.015
138.789 0.001 0.28 0.015
138.789 0.001 0.28 0.015
138.789 0.001 0.28 0.015
138.871 0.001 0.28 0.015
138.871 0.001 0.28 0.015
138.871 0.001 0.28 0.015
138.871 0.001 0.28 0.015
138.871 0.001 0.28 0.015
138.871 0.001 0.28 0.015
138.871 0.001 0.279 0.015
138.952 0.001 0.282 0.015
138.952 0.001 0.282 0.015
138.952 0.001 0.282 0.015
138.952 0.001 0.28 0.015
138.952 0.001 0.28 0.015
138.952 0.001 0.28 0.015
139.033 0.001 0.282 0.015
139.033 0.001 0.282 0.015
139.033 0.001 0.282 0.015
139.033 0.001 0.281 0.015
139.033 0.001 0.282 0.015
139.033 0.001 0.281 0.015
139.033 0.001 0.282 0.015
139.033 0.001 0.282 0.015
139.033 0.001 0.282 0.015
139.115 0.001 0.282 0.015
139.115 0.001 0.282 0.015
139.115 0.001 0.281 0.015
139.115 0.001 0.282 0.015
139.115 0.001 0.282 0.015
139.115 0.001 0.282 0.015
139.115 0.001 0.282 0.015
139.115 0.001 0.28 0.015
139.196 0.001 0.282 0.015
139.196 0.001 0.282 0.015
139.196 0.001 0.282 0.015
139.277 0.001 0.282 0.015
139.277 0.001 0.282 0.015
139.277 0.001 0.282 0.015
139.277 0.001 0.282 0.015
139.277 0.001 0.282 0.015
139.277 0.001 0.282 0.015
139.277 0.001 0.282 0.015
139.358 0.001 0.282 0.015
139.358 0.001 0.282 0.015
139.358 0.001 0.281 0.015
139.439 0.001 0.282 0.015
139.439 0.001 0.282 0.015
139.439 0.001 0.282 0.015
139.439 0.001 0.282 0.015
139.439 0.001 0.282 0.015
139.439 0.001 0.281 0.015
139.439 0.001 0.281 0.015
139.521 0.001 0.282 0.015
139.521 0.001 0.282 0.015
139.521 0.001 0.282 0.015
139.521 0.001 0.282 0.015
139.521 0.001 0.282 0.015
139.521 0.001 0.281 0.015
139.521 0.001 0.281 0.015
139.602 0.001 0.281 0.015
139.602 0.001 0.282 0.015
139.602 0.001 0.282 0.015
139.602 0.001 0.282 0.015
139.602 0.001 0.282 0.015
139.602 0.001 0.282 0.015
139.602 0.001 0.282 0.015
139.602 0.001 0.282 0.015
139.602 0.001 0.281 0.015
139.602 0.001 0.281 0.015
139.602 0.001 0.281 0.015
139.602 0.001 0.281 0.015
139.683 0.001 0.282 0.015
139.683 0.001 0.281 0.015
139.683 0.001 0.281 0.015
139.764 0.001 0.281 0.015
139.764 0.001 0.281 0.015
139.764 0.001 0.281 0.015
139.845 0.001 0.282 0.015
139.845 0.001 0.281 0.015
139.845 0.001 0.281 0.015
139.845 0.001 0.281 0.015
139.926 0.001 0.282 0.015
139.926 0.001 0.281 0.015
139.926 0.001 0.28 0.015
139.926 0.001 0.281 0.015
139.926 0.001 0.281 0.015
139.926 0.001 0.281 0.015
139.926 0.001 0.281 0.015
139.926 0.001 0.281 0.015
139.926 0.001 0.281 0.015
140.007 0.001 0.282 0.015
140.007 0.001 0.282 0.015
140.007 0.001 0.282 0.015
140.007 0.001 0.282 0.015
140.007 0.001 0.281 0.015
140.007 0.001 0.281 0.015
140.007 0.001 0.281 0.015
140.007 0.001 0.281 0.015
140.007 0.001 0.281 0.015
140.088 0.001 0.282 0.015
140.088 0.001 0.282 0.015
140.088 0.001 0.28 0.015
140.088 0.001 0.28 0.015
140.088 0.001 0.281 0.015
140.088 0.001 0.281 0.015
140.088 0.001 0.28 0.015
140.088 0.001 0.281 0.015
140.088 0.001 0.281 0.015
140.088 0.001 0.281 0.015
140.169 0.001 0.281 0.015
140.169 0.001 0.282 0.015
140.169 0.001 0.282 0.015
140.169 0.001 0.282 0.015
140.169 0.001 0.282 0.015
140.169 0.001 0.28 0.015
140.249 0.001 0.282 0.015
140.249 0.001 0.282 0.015
140.249 0.001 0.282 0.015
140.33 0.001 0.282 0.015
140.33 0.001 0.282 0.015
140.33 0.001 0.282 0.015
140.33 0.001 0.282 0.015
140.33 0.001 0.282 0.015
140.33 0.001 0.282 0.015
140.33 0.001 0.281 0.015
140.411 0.001 0.281 0.015
140.411 0.001 0.281 0.015
140.411 0.001 0.281 0.015
140.411 0.001 0.282 0.015
140.411 0.001 0.282 0.015
140.411 0.001 0.282 0.015
140.492 0.001 0.281 0.015
140.492 0.001 0.281 0.015
140.492 0.001 0.282 0.015
140.492 0.001 0.282 0.015
140.492 0.001 0.281 0.015
140.492 0.001 0.282 0.015
140.573 0.001 0.283 0.015
140.573 0.001 0.283 0.015
140.573 0.001 0.281 0.015
140.573 0.001 0.281 0.015
140.573 0.001 0.282 0.015
140.653 0.001 0.283 0.015
140.653 0.001 0.281 0.015
140.653 0.001 0.281 0.015
140.653 0.001 0.281 0.015
140.734 0.001 0.284 0.015
140.734 0.001 0.284 0.015
140.734 0.001 0.283 0.015
140.734 0.001 0.283 0.015
140.734 0.001 0.283 0.015
140.815 0.001 0.284 0.015
140.815 0.001 0.284 0.015
140.815 0.001 0.284 0.015
140.815 0.001 0.283 0.015
140.815 0.001 0.283 0.015
140.815 0.001 0.283 0.015
140.895 0.001 0.284 0.015
140.895 0.001 0.284 0.015
140.895 0.001 0.284 0.015
140.895 0.001 0.284 0.015
140.895 0.001 0.284 0.015
140.895 0.001 0.284 0.015
140.895 0.001 0.284 0.015
140.895 0.001 0.283 0.015
140.976 0.001 0.285 0.015
140.976 0.001 0.284 0.015
140.976 0.001 0.284 0.015
140.976 0.001 0.284 0.015
141.056 0.001 0.284 0.015
141.056 0.001 0.284 0.015
141.056 0.001 0.285 0.015
141.056 0.001 0.285 0.015
141.056 0.001 0.285 0.015
141.056 0.001 0.285 0.015
141.056 0.001 0.285 0.015
141.056 0.001 0.285 0.015
141.056 0.001 0.284 0.015
141.056 0.001 0.284 0.015
141.056 0.001 0.284 0.015
141.056 0.001 0.284 0.015
141.137 0.001 0.283 0.015
141.137 0.001 0.284 0.015
141.137 0.001 0.284 0.015
141.137 0.001 0.284 0.015
141.137 0.001 0.285 0.015
141.137 0.001 0.284 0.015
141.217 0.001 0.284 0.015
141.217 0.001 0.284 0.015
141.217 0.001 0.284 0.015
141.217 0.001 0.284 0.015
141.217 0.001 0.284 0.015
141.217 0.001 0.284 0.015
141.217 0.001 0.284 0.015
141.217 0.001 0.285 0.015
141.217 0.001 0.285 0.015
141.298 0.001 0.283 0.015
141.298 0.001 0.284 0.015
141.298 0.001 0.284 0.015
141.298 0.001 0.284 0.015
141.298 0.001 0.284 0.015
141.378 0.001 0.283 0.015
141.378 0.001 0.283 0.015
141.378 0.001 0.284 0.015
141.378 0.001 0.284 0.015
141.459 0.001 0.283 0.015
141.459 0.001 0.283 0.015
141.459 0.001 0.283 0.015
141.539 0.001 0.284 0.015
141.539 0.001 0.283 0.015
141.539 0.001 0.283 0.015
141.539 0.001 0.283 0.015
141.539 0.001 0.282 0.015
141.539 0.001 0.283 0.015
141.62 0.001 0.284 0.015
141.62 0.001 0.284 0.015
141.62 0.001 0.284 0.015
141.62 0.001 0.283 0.015
141.62 0.001 0.283 0.015
141.62 0.001 0.283 0.015
141.62 0.001 0.282 0.015
141.62 0.001 0.283 0.015
141.7 0.001 0.285 0.015
141.7 0.001 0.285 0.015
141.7 0.001 0.284 0.015
141.7 0.001 0.284 0.015
141.7 0.001 0.284 0.015
141.7 0.001 0.284 0.015
141.7 0.001 0.284 0.015
141.7 0.001 0.283 0.015
141.7 0.001 0.283 0.015
141.7 0.001 0.283 0.015
141.7 0.001 0.283 0.015
141.7 0.001 0.283 0.015
141.78 0.001 0.285 0.015
141.78 0.001 0.285 0.015
141.86 0.001 0.285 0.015
141.86 0.001 0.285 0.015
141.86 0.001 0.285 0.015
141.86 0.001 0.285 0.015
141.86 0.001 0.285 0.015
141.86 0.001 0.284 0.015
141.941 0.001 0.285 0.015
142.021 0.001 0.284 0.015
142.021 0.001 0.283 0.015
142.021 0.001 0.285 0.015
142.021 0.001 0.285 0.015
142.021 0.001 0.285 0.015
142.021 0.001 0.285 0.015
142.021 0.001 0.285 0.015
142.021 0.001 0.285 0.015
142.101 0.001 0.283 0.015
142.101 0.001 0.283 0.015
142.101 0.001 0.285 0.015
142.101 0.001 0.285 0.015
142.181 0.001 0.284 0.015
142.181 0.001 0.283 0.015
142.181 0.001 0.284 0.015
142.181 0.001 0.284 0.015
142.181 0.001 0.285 0.015
142.181 0.001 0.285 0.015
142.261 0.001 0.285 0.015
142.261 0.001 0.284 0.015
142.261 0.001 0.284 0.015
142.261 0.001 0.284 0.015
142.261 0.001 0.285 0.015
142.261 0.001 0.284 0.015
142.261 0.001 0.285 0.015
142.261 0.001 0.284 0.015
142.261 0.001 0.283 0.015
142.261 0.001 0.284 0.015
142.341 0.001 0.286 0.015
142.341 0.001 0.286 0.015
142.341 0.001 0.286 0.015
142.341 0.001 0.285 0.015
142.341 0.001 0.285 0.015
142.341 0.001 0.285 0.015
142.341 0.001 0.285 0.015
142.341 0.001 0.284 0.015
142.341 0.001 0.284 0.015
142.341 0.001 0.284 0.015
142.341 0.001 0.284 0.015
142.422 0.001 0.286 0.015
142.422 0.001 0.286 0.015
142.422 0.001 0.286 0.015
142.422 0.001 0.284 0.015
142.422 0.001 0.284 0.015
142.422 0.001 0.284 0.015
142.422 0.001 0.285 0.015
142.422 0.001 0.284 0.015
142.502 0.001 0.286 0.015
142.502 0.001 0.286 0.015
142.502 0.001 0.286 0.015
142.502 0.001 0.285 0.015
142.502 0.001 0.286 0.015
142.502 0.001 0.286 0.015
142.502 0.001 0.285 0.015
142.502 0.001 0.285 0.015
142.502 0.001 0.285 0.015
142.502 0.001 0.285 0.015
142.502 0.001 0.285 0.015
142.502 0.001 0.284 0.015
142.502 0.001 0.284 0.015
142.582 0.001 0.286 0.015
142.582 0.001 0.286 0.015
142.582 0.001 0.286 0.015
142.582 0.001 0.285 0.015
142.582 0.001 0.285 0.015
142.582 0.001 0.284 0.015
142.582 0.001 0.284 0.015
142.662 0.001 0.286 0.015
142.662 0.001 0.286 0.015
142.662 0.001 0.285 0.015
142.742 0.001 0.287 0.015
142.742 0.001 0.287 0.015
142.821 0.001 0.287 0.015
142.821 0.001 0.288 0.015
142.821 0.001 0.288 0.015
142.901 0.001 0.287 0.015
142.901 0.001 0.288 0.015
142.901 0.001 0.288 0.015
142.901 0.001 0.287 0.015
142.981 0.001 0.288 0.015
142.981 0.001 0.288 0.015
142.981 0.001 0.288 0.015
142.981 0.001 0.287 0.015
143.061 0.001 0.287 0.015
143.061 0.001 0.287 0.015
143.061 0.001 0.288 0.015
143.061 0.001 0.288 0.015
143.061 0.001 0.288 0.015
143.061 0.001 0.288 0.015
143.061 0.001 0.287 0.015
143.141 0.001 0.287 0.015
143.141 0.001 0.287 0.015
143.141 0.001 0.287 0.015
143.141 0.001 0.287 0.015
143.141 0.001 0.288 0.015
143.141 0.001 0.288 0.015
143.141 0.001 0.287 0.015
143.221 0.001 0.287 0.015
143.221 0.001 0.287 0.015
143.221 0.001 0.287 0.015
143.221 0.001 0.287 0.015
143.221 0.001 0.287 0.015
143.221 0.001 0.287 0.015
143.3 0.001 0.289 0.015
143.3 0.001 0.288 0.015
143.3 0.001 0.287 0.015
143.3 0.001 0.287 0.015
143.3 0.001 0.287 0.015
143.38 0.001 0.289 0.015
143.38 0.001 0.289 0.015
143.38 0.001 0.288 0.015
143.38 0.001 0.287 0.015
143.38 0.001 0.287 0.015
143.38 0.001 0.287 0.015
143.38 0.001 0.287 0.015
143.46 0.001 0.289 0.015
143.46 0.001 0.289 0.015
143.46 0.001 0.288 0.015
143.46 0.001 0.288 0.015
143.46 0.001 0.288 0.015
143.46 0.001 0.288 0.015
143.539 0.001 0.288 0.015
143.539 0.001 0.288 0.015
143.539 0.001 0.288 0.015
143.539 0.001 0.288 0.015
143.539 0.001 0.288 0.015
143.539 0.001 0.289 0.015
143.539 0.001 0.289 0.015
143.539 0.001 0.289 0.015
143.539 0.001 0.289 0.015
143.539 0.001 0.289 0.015
143.539 0.001 0.289 0.015
143.539 0.001 0.288 0.015
143.539 0.001 0.288 0.015
143.539 0.001 0.289 0.015
143.619 0.001 0.288 0.015
143.619 0.001 0.288 0.015
143.619 0.001 0.288 0.015
143.619 0.001 0.288 0.015
143.619 0.001 0.288 0.015
143.778 0.001 0.289 0.015
143.778 0.001 0.288 0.015
143.778 0.001 0.289 0.015
143.858 0.001 0.289 0.015
143.858 0.001 0.289 0.015
143.858 0.001 0.289 0.015
143.858 0.001 0.289 0.015
143.858 0.001 0.289 0.015
143.858 0.001 0.289 0.015
143.858 0.001 0.289 0.015
143.858 0.001 0.289 0.015
143.937 0.001 0.288 0.015
143.937 0.001 0.289 0.015
143.937 0.001 0.289 0.015
143.937 0.001 0.289 0.015
143.937 0.001 0.289 0.015
143.937 0.001 0.289 0.015
144.017 0.001 0.289 0.015
144.017 0.001 0.289 0.015
144.017 0.001 0.289 0.015
144.017 0.001 0.289 0.015
144.096 0.001 0.289 0.015
144.096 0.001 0.289 0.015
144.096 0.001 0.289 0.015
144.096 0.001 0.289 0.015
144.096 0.001 0.289 0.015
144.096 0.001 0.289 0.015
144.096 0.001 0.289 0.015
144.176 0.001 0.289 0.015
144.176 0.001 0.289 0.015
144.176 0.001 0.289 0.015
144.255 0.001 0.29 0.015
144.255 0.001 0.29 0.015
144.255 0.001 0.289 0.015
144.255 0.001 0.289 0.015
144.255 0.001 0.289 0.015
144.255 0.001 0.289 0.015
144.255 0.001 0.289 0.015
144.255 0.001 0.289 0.015
144.255 0.001 0.289 0.015
144.335 0.001 0.291 0.015
144.335 0.001 0.29 0.015
144.335 0.001 0.29 0.015
144.335 0.001 0.289 0.015
144.414 0.001 0.291 0.015
144.414 0.001 0.29 0.015
144.414 0.001 0.29 0.015
144.414 0.001 0.29 0.015
144.414 0.001 0.29 0.015
144.414 0.001 0.29 0.015
144.414 0.001 0.29 0.015
144.414 0.001 0.29 0.015
144.414 0.001 0.29 0.015
144.414 0.001 0.289 0.015
144.493 0.001 0.291 0.015
144.493 0.001 0.292 0.015
144.493 0.001 0.291 0.015
144.493 0.001 0.291 0.015
144.493 0.001 0.291 0.015
144.493 0.001 0.292 0.015
144.493 0.001 0.29 0.015
144.493 0.001 0.29 0.015
144.493 0.001 0.29 0.015
144.493 0.001 0.29 0.015
144.493 0.001 0.29 0.015
144.493 0.001 0.29 0.015
144.573 0.001 0.291 0.015
144.573 0.001 0.292 0.015
144.573 0.001 0.29 0.015
144.573 0.001 0.29 0.015
144.652 0.001 0.291 0.015
144.652 0.001 0.291 0.015
144.652 0.001 0.291 0.015
144.652 0.001 0.291 0.015
144.731 0.001 0.29 0.015
144.731 0.001 0.292 0.015
144.731 0.001 0.291 0.015
144.81 0.001 0.291 0.015
144.81 0.001 0.291 0.015
144.81 0.001 0.291 0.015
144.889 0.001 0.29 0.015
144.889 0.001 0.29 0.015
144.889 0.001 0.29 0.015
144.889 0.001 0.29 0.015
144.889 0.001 0.291 0.015
144.969 0.001 0.29 0.015
145.048 0.001 0.289 0.015
145.048 0.001 0.291 0.015
145.048 0.001 0.291 0.015
145.048 0.001 0.29 0.015
145.048 0.001 0.29 0.015
145.127 0.001 0.289 0.015
145.127 0.001 0.291 0.015
145.127 0.001 0.291 0.015
145.127 0.001 0.291 0.015
145.127 0.001 0.291 0.015
145.127 0.001 0.29 0.015
145.127 0.001 0.29 0.015
145.206 0.001 0.29 0.015
145.206 0.001 0.29 0.015
145.206 0.001 0.29 0.015
145.206 0.001 0.29 0.015
145.206 0.001 0.29 0.015
145.206 0.001 0.289 0.015
145.206 0.001 0.29 0.015
145.206 0.001 0.289 0.015
145.206 0.001 0.289 0.015
145.206 0.001 0.289 0.015
145.206 0.001 0.289 0.015
145.206 0.001 0.291 0.015
145.206 0.001 0.291 0.015
145.206 0.001 0.291 0.015
145.206 0.001 0.291 0.015
145.285 0.001 0.291 0.015
145.285 0.001 0.291 0.015
145.285 0.001 0.291 0.015
145.285 0.001 0.292 0.015
145.285 0.001 0.292 0.015
145.285 0.001 0.292 0.015
145.285 0.001 0.29 0.015
145.285 0.001 0.29 0.015
145.285 0.001 0.29 0.015
145.285 0.001 0.289 0.015
145.364 0.001 0.291 0.015
145.364 0.001 0.29 0.015
145.364 0.001 0.291 0.015
145.364 0.001 0.292 0.015
145.364 0.001 0.292 0.015
145.364 0.001 0.292 0.015
145.364 0.001 0.292 0.015
145.364 0.001 0.292 0.015
145.364 0.001 0.292 0.015
145.364 0.001 0.29 0.015
145.364 0.001 0.29 0.015
145.364 0.001 0.289 0.015
145.443 0.001 0.291 0.015
145.443 0.001 0.291 0.015
145.443 0.001 0.292 0.015
145.522 0.001 0.291 0.015
145.522 0.001 0.291 0.015
145.601 0.001 0.292 0.015
145.601 0.001 0.292 0.015
145.601 0.001 0.292 0.015
145.68 0.001 0.292 0.015
145.68 0.001 0.292 0.015
145.68 0.001 0.292 0.015
145.68 0.001 0.292 0.015
145.759 0.001 0.291 0.015
145.759 0.001 0.292 0.015
145.759 0.001 0.292 0.015
145.837 0.001 0.29 0.015
145.837 0.001 0.29 0.015
145.837 0.001 0.29 0.015
145.837 0.001 0.29 0.015
145.837 0.001 0.29 0.015
145.837 0.001 0.29 0.015
145.837 0.001 0.291 0.015
145.837 0.001 0.291 0.015
145.837 0.001 0.291 0.015
145.837 0.001 0.292 0.015
145.837 0.001 0.291 0.015
145.837 0.001 0.291 0.015
145.837 0.001 0.292 0.015
145.916 0.001 0.29 0.015
145.916 0.001 0.29 0.015
145.916 0.001 0.29 0.015
145.916 0.001 0.291 0.015
145.995 0.001 0.29 0.015
145.995 0.001 0.29 0.015
145.995 0.001 0.29 0.015
145.995 0.001 0.29 0.015
145.995 0.001 0.29 0.015
145.995 0.001 0.29 0.015
145.995 0.001 0.29 0.015
145.995 0.001 0.291 0.015
145.995 0.001 0.291 0.015
146.074 0.001 0.29 0.015
146.074 0.001 0.29 0.015
146.074 0.001 0.29 0.015
146.074 0.001 0.29 0.015
146.074 0.001 0.29 0.015
146.074 0.001 0.29 0.015
