#x dx y dy
132.594 0.001 0.268 0.015
132.678 0.001 0.269 0.015
132.678 0.001 0.269 0.015
132.678 0.001 0.271 0.015
132.678 0.001 0.271 0.015
132.678 0.001 0.268 0.015
132.678 0.001 0.268 0.015
132.678 0.001 0.268 0.015
132.761 0.001 0.269 0.015
132.761 0.001 0.268 0.015
132.761 0.001 0.269 0.015
132.761 0.001 0.268 0.015
132.761 0.001 0.269 0.015
132.761 0.001 0.269 0.015
132.761 0.001 0.269 0.015
132.761 0.001 0.269 0.015
132.761 0.001 0.269 0.015
132.761 0.001 0.271 0.015
132.761 0.001 0.271 0.015
132.761 0.001 0.271 0.015
132.761 0.001 0.271 0.015
132.761 0.001 0.271 0.015
132.761 0.001 0.268 0.015
132.845 0.001 0.269 0.015
132.845 0.001 0.269 0.015
132.845 0.001 0.268 0.015
132.845 0.001 0.269 0.015
132.845 0.001 0.269 0.015
132.845 0.001 0.269 0.015
132.845 0.001 0.269 0.015
132.845 0.001 0.269 0.015
132.845 0.001 0.269 0.015
132.845 0.001 0.269 0.015
132.845 0.001 0.271 0.015
132.929 0.001 0.269 0.015
132.929 0.001 0.269 0.015
132.929 0.001 0.27 0.015
132.929 0.001 0.269 0.015
132.929 0.001 0.268 0.015
132.929 0.001 0.268 0.015
132.929 0.001 0.268 0.015
132.929 0.001 0.269 0.015
133.013 0.001 0.27 0.015
133.013 0.001 0.27 0.015
133.013 0.001 0.27 0.015
133.013 0.001 0.269 0.015
133.013 0.001 0.27 0.015
133.013 0.001 0.27 0.015
133.013 0.001 0.269 0.015
133.013 0.001 0.268 0.015
133.013 0.001 0.269 0.015
133.013 0.001 0.269 0.015
133.096 0.001 0.271 0.015
133.096 0.001 0.271 0.015
133.096 0.001 0.269 0.015
133.096 0.001 0.269 0.015
133.096 0.001 0.269 0.015
133.096 0.001 0.27 0.015
133.096 0.001 0.27 0.015
133.096 0.001 0.27 0.015
133.096 0.001 0.268 0.015
133.18 0.001 0.27 0.015
133.18 0.001 0.27 0.015
133.18 0.001 0.271 0.015
133.18 0.001 0.269 0.015
133.18 0.001 0.269 0.015
133.18 0.001 0.27 0.015
133.18 0.001 0.27 0.015
133.264 0.001 0.271 0.015
133.264 0.001 0.271 0.015
133.264 0.001 0.271 0.015
133.264 0.001 0.271 0.015
133.264 0.001 0.271 0.015
133.264 0.001 0.271 0.015
133.264 0.001 0.27 0.015
133.264 0.001 0.269 0.015
133.264 0.001 0.27 0.015
133.264 0.001 0.27 0.015
133.347 0.001 0.271 0.015
133.347 0.001 0.27 0.015
133.431 0.001 0.27 0.015
133.431 0.001 0.271 0.015
133.431 0.001 0.271 0.015
133.431 0.001 0.271 0.015
133.514 0.001 0.271 0.015
133.514 0.001 0.271 0.015
133.514 0.001 0.271 0.015
133.514 0.001 0.271 0.015
133.514 0.001 0.271 0.015
133.598 0.001 0.271 0.015
133.598 0.001 0.271 0.015
133.598 0.001 0.271 0.015
133.598 0.001 0.271 0.015
133.598 0.001 0.27 0.015
133.598 0.001 0.271 0.015
133.598 0.001 0.271 0.015
133.598 0.001 0.271 0.015
133.598 0.001 0.271 0.015
133.598 0.001 0.271 0.015
133.681 0.001 0.271 0.015
133.681 0.001 0.271 0.015
133.681 0.001 0.271 0.015
133.681 0.001 0.271 0.015
133.681 0.001 0.271 0.015
133.681 0.001 0.271 0.015
133.681 0.001 0.271 0.015
133.681 0.001 0.271 0.015
133.681 0.001 0.271 0.015
133.764 0.001 0.271 0.015
133.764 0.001 0.271 0.015
133.764 0.001 0.271 0.015
133.764 0.001 0.271 0.015
133.764 0.001 0.271 0.015
133.848 0.001 0.272 0.015
133.848 0.001 0.272 0.015
133.848 0.001 0.272 0.015
133.848 0.001 0.272 0.015
133.848 0.001 0.272 0.015
133.848 0.001 0.272 0.015
133.848 0.001 0.271 0.015
133.848 0.001 0.271 0.015
133.848 0.001 0.271 0.015
133.848 0.001 0.271 0.015
133.848 0.001 0.271 0.015
133.848 0.001 0.271 0.015
133.931 0.001 0.272 0.015
133.931 0.001 0.271 0.015
133.931 0.001 0.271 0.015
133.931 0.001 0.271 0.015
133.931 0.001 0.271 0.015
134.014 0.001 0.271 0.015
134.014 0.001 0.272 0.015
134.014 0.001 0.272 0.015
134.098 0.001 0.271 0.015
134.098 0.001 0.272 0.015
134.098 0.001 0.271 0.015
134.098 0.001 0.271 0.015
134.098 0.001 0.271 0.015
134.098 0.001 0.271 0.015
134.098 0.001 0.271 0.015
134.098 0.001 0.271 0.015
134.098 0.001 0.271 0.015
134.098 0.001 0.271 0.015
134.098 0.001 0.272 0.015
134.181 0.001 0.271 0.015
134.181 0.001 0.271 0.015
134.181 0.001 0.271 0.015
134.181 0.001 0.272 0.015
134.181 0.001 0.271 0.015
134.181 0.001 0.272 0.015
134.181 0.001 0.272 0.015
134.181 0.001 0.271 0.015
134.264 0.001 0.274 0.015
134.264 0.001 0.274 0.015
134.264 0.001 0.274 0.015
134.264 0.001 0.272 0.015
134.264 0.001 0.272 0.015
134.264 0.001 0.27 0.015
134.264 0.001 0.27 0.015
134.264 0.001 0.27 0.015
134.264 0.001 0.271 0.015
134.264 0.001 0.27 0.015
134.264 0.001 0.27 0.015
134.264 0.001 0.271 0.015
134.264 0.001 0.271 0.015
134.264 0.001 0.271 0.015
134.264 0.001 0.272 0.015
134.347 0.001 0.274 0.015
134.347 0.001 0.274 0.015
134.347 0.001 0.272 0.015
134.347 0.001 0.272 0.015
134.347 0.001 0.272 0.015
134.347 0.001 0.272 0.015
134.347 0.001 0.272 0.015
134.347 0.001 0.271 0.015
134.347 0.001 0.271 0.015
134.347 0.001 0.27 0.015
134.347 0.001 0.271 0.015
134.347 0.001 0.271 0.015
134.347 0.001 0.271 0.015
134.347 0.001 0.271 0.015
134.347 0.001 0.272 0.015
134.347 0.001 0.272 0.015
134.347 0.001 0.271 0.015
134.347 0.001 0.272 0.015
134.43 0.001 0.274 0.015
134.43 0.001 0.274 0.015
134.43 0.001 0.274 0.015
134.43 0.001 0.274 0.015
134.43 0.001 0.274 0.015
134.43 0.001 0.272 0.015
134.43 0.001 0.272 0.015
134.513 0.001 0.274 0.015
134.513 0.001 0.272 0.015
134.596 0.001 0.275 0.015
134.596 0.001 0.275 0.015
134.596 0.001 0.274 0.015
134.596 0.001 0.275 0.015
134.68 0.001 0.275 0.015
134.68 0.001 0.275 0.015
134.68 0.001 0.275 0.015
134.68 0.001 0.275 0.015
134.762 0.001 0.275 0.015
134.762 0.001 0.275 0.015
134.762 0.001 0.275 0.015
134.762 0.001 0.275 0.015
134.762 0.001 0.275 0.015
134.762 0.001 0.275 0.015
134.762 0.001 0.275 0.015
134.845 0.001 0.275 0.015
134.845 0.001 0.275 0.015
134.845 0.001 0.275 0.015
134.845 0.001 0.275 0.015
134.845 0.001 0.275 0.015
134.845 0.001 0.275 0.015
134.845 0.001 0.275 0.015
134.845 0.001 0.274 0.015
134.845 0.001 0.274 0.015
134.845 0.001 0.274 0.015
134.845 0.001 0.274 0.015
134.845 0.001 0.275 0.015
134.845 0.001 0.275 0.015
134.845 0.001 0.274 0.015
134.845 0.001 0.274 0.015
134.928 0.001 0.275 0.015
134.928 0.001 0.274 0.015
134.928 0.001 0.274 0.015
134.928 0.001 0.274 0.015
134.928 0.001 0.274 0.015
134.928 0.001 0.274 0.015
134.928 0.001 0.274 0.015
134.928 0.001 0.275 0.015
135.011 0.001 0.275 0.015
