131.08,0.26
131.08,0.26
131.08,0.257
131.08,0.257
131.08,0.257
131.08,0.254
131.08,0.254
131.08,0.249
131.08,0.249
131.08,0.248
131.08,0.248
131.08,0.243
131.16,0.26
131.16,0.26
131.16,0.26
131.16,0.26
131.16,0.26
131.16,0.257
131.16,0.258
131.16,0.257
131.16,0.254
131.16,0.254
131.16,0.254
131.16,0.254
131.16,0.254
131.16,0.249
131.16,0.249
131.16,0.243
131.25,0.26
131.33,0.261
131.33,0.26
131.33,0.26
131.33,0.26
131.33,0.26
131.33,0.254
131.33,0.254
131.42,0.26
131.42,0.261
131.42,0.261
131.42,0.26
131.42,0.26
131.42,0.26
131.42,0.26
131.42,0.26
131.5,0.263
131.5,0.26
131.5,0.261
131.5,0.261
131.5,0.26
131.5,0.26
131.5,0.26
131.59,0.263
131.59,0.263
131.59,0.26
131.59,0.26
131.67,0.263
131.67,0.263
131.67,0.263
131.67,0.263
131.67,0.263
131.75,0.263
131.75,0.263
131.75,0.263
131.75,0.263
131.75,0.263
131.75,0.262
131.75,0.262
131.75,0.262
131.75,0.262
131.75,0.262
131.75,0.263
131.75,0.263
131.92,0.265
131.92,0.263
131.92,0.262
131.92,0.263
131.92,0.263
131.92,0.262
131.92,0.262
131.92,0.262
131.92,0.262
131.92,0.262
132.01,0.267
132.01,0.265
132.01,0.265
132.01,0.263
132.09,0.267
132.09,0.267
132.09,0.268
132.09,0.265
132.09,0.265
132.09,0.266
132.09,0.265
132.09,0.265
132.17,0.268
132.17,0.268
132.17,0.267
132.17,0.267
132.17,0.267
132.17,0.267
132.17,0.268
132.17,0.268
132.17,0.268
132.17,0.268
132.17,0.265
132.17,0.265
132.26,0.268
132.26,0.268
132.26,0.268
132.26,0.268
132.26,0.268
132.26,0.268
132.26,0.267
132.26,0.267
132.26,0.268
132.26,0.268
132.26,0.268
132.26,0.268
132.34,0.268
132.34,0.268
132.34,0.268
132.34,0.268
132.34,0.267
132.34,0.268
132.43,0.268
132.43,0.268
132.43,0.268
132.51,0.268
132.51,0.268
132.51,0.268
132.51,0.268
132.51,0.268
132.51,0.268
132.59,0.271
132.59,0.271
132.59,0.268
132.59,0.268
132.59,0.268
132.59,0.268
132.59,0.268
132.68,0.269
132.68,0.269
132.68,0.271
132.68,0.271
132.68,0.268
132.68,0.268
132.68,0.268
132.76,0.269
132.76,0.268
132.76,0.269
132.76,0.268
132.76,0.269
132.76,0.269
132.76,0.269
132.76,0.269
132.76,0.269
132.76,0.271
132.76,0.271
132.76,0.271
132.76,0.271
132.76,0.271
132.76,0.268
132.84,0.269
132.84,0.269
132.84,0.268
132.84,0.269
132.84,0.269
132.84,0.269
132.84,0.269
132.84,0.269
132.84,0.269
132.84,0.269
132.84,0.271
132.93,0.269
132.93,0.269
132.93,0.27
132.93,0.269
132.93,0.268
132.93,0.268
132.93,0.268
132.93,0.269
133.01,0.27
133.01,0.27
133.01,0.27
133.01,0.269
133.01,0.27
133.01,0.27
133.01,0.269
133.01,0.268
133.01,0.269
133.01,0.269
133.1,0.271
133.1,0.271
133.1,0.269
133.1,0.269
133.1,0.269
133.1,0.27
133.1,0.27
133.1,0.27
133.1,0.268
133.18,0.27
133.18,0.27
133.18,0.271
133.18,0.269
133.18,0.269
133.18,0.27
133.18,0.27
133.26,0.271
133.26,0.271
133.26,0.271
133.26,0.271
133.26,0.271
133.26,0.271
133.26,0.27
133.26,0.269
133.26,0.27
133.26,0.27
133.35,0.271
133.35,0.27
133.43,0.27
133.43,0.271
133.43,0.271
133.43,0.271
133.51,0.271
133.51,0.271
133.51,0.271
133.51,0.271
133.51,0.271
133.6,0.271
133.6,0.271
133.6,0.271
133.6,0.271
133.6,0.27
133.6,0.271
133.6,0.271
133.6,0.271
133.6,0.271
133.6,0.271
133.68,0.271
133.68,0.271
133.68,0.271
133.68,0.271
133.68,0.271
133.68,0.271
133.68,0.271
133.68,0.271
133.68,0.271
133.76,0.271
133.76,0.271
133.76,0.271
133.76,0.271
133.76,0.271
133.85,0.272
133.85,0.272
133.85,0.272
133.85,0.272
133.85,0.272
133.85,0.272
133.85,0.271
133.85,0.271
133.85,0.271
133.85,0.271
133.85,0.271
133.85,0.271
133.93,0.272
133.93,0.271
133.93,0.271
133.93,0.271
133.93,0.271
134.01,0.271
134.01,0.272
134.01,0.272
134.1,0.271
134.1,0.272
134.1,0.271
134.1,0.271
134.1,0.271
134.1,0.271
134.1,0.271
134.1,0.271
134.1,0.271
134.1,0.271
134.1,0.272
134.18,0.271
134.18,0.271
134.18,0.271
134.18,0.272
134.18,0.271
134.18,0.272
134.18,0.272
134.18,0.271
134.26,0.274
134.26,0.274
134.26,0.274
134.26,0.272
134.26,0.272
134.26,0.27
134.26,0.27
134.26,0.27
134.26,0.271
134.26,0.27
