#Chart Recorder Data File Fri, Nov 03, 2017 1:37 PM
#CH1 (V)  	CH2 (V)  
0.623883811	2.319705303
0.622926286	2.319705303
0.623245461	2.318125638
0.622607111	2.319705303
0.622607111	2.318757504
0.621968761	2.319705303
0.622287936	2.318441571
0.622926286	2.319389370
0.622287936	2.319073437
0.622926286	2.319705303
0.621968761	2.318757504
0.622287936	2.319073437
0.622287936	2.319705303
0.621968761	2.326339896
0.622607111	2.327603628
0.622607111	2.327287695
0.622926286	2.328235494
0.622287936	2.326655829
0.622926286	2.327603628
0.622287936	2.327919561
0.622607111	2.326655829
0.622926286	2.327919561
0.622607111	2.327287695
0.621649586	2.324760231
0.622287936	2.325076164
0.622926286	2.325076164
0.622287936	2.323812432
0.622287936	2.325076164
0.621649586	2.324128365
0.621968761	2.325076164
0.622287936	2.324128365
0.622287936	2.325076164
0.621649586	2.324760231
0.622287936	2.321916834
0.621330411	2.322232767
0.621649586	2.323180566
0.621649586	2.322548700
0.621330411	2.321600901
0.621011236	2.323180566
0.621330411	2.322232767
0.621330411	2.323180566
0.621649586	2.322232767
0.621011236	2.323180566
0.621330411	2.321284968
0.620692061	2.319389370
0.621011236	2.320337169
0.621330411	2.320021236
0.621011236	2.319389370
0.621011236	2.320653102
0.621011236	2.319705303
0.621011236	2.320969035
0.621330411	2.319705303
0.620372886	2.320969035
0.621011236	2.323496499
0.620692061	2.325708030
0.621011236	2.324444298
0.621011236	2.324444298
0.621330411	2.325392097
0.621330411	2.324444298
0.621330411	2.325392097
0.621011236	2.324760231
0.621011236	2.325708030
0.620372886	2.313070710
0.620692061	2.312754777
0.619734536	2.313070710
0.619734536	2.311491045
0.620692061	2.314650375
0.619734536	2.312754777
0.619096186	2.313070710
0.619734536	2.312122911
0.620692061	2.313070710
0.619415361	2.313070710
0.620372886	2.313070710
0.620372886	2.316230040
0.619415361	2.315282241
0.619734536	2.315914107
0.619734536	2.314966308
0.619415361	2.316230040
0.620053711	2.314650375
0.619096186	2.316545973
0.620372886	2.315282241
0.620372886	2.314966308
0.619734536	2.315598174
0.620053711	2.316861906
0.619734536	2.316861906
0.620372886	2.317809705
0.620372886	2.316861906
0.620372886	2.317177839
0.619096186	2.316545973
0.620053711	2.317177839
0.619734536	2.317177839
0.620372886	2.317493772
0.619734536	2.317177839
0.620053711	2.314018509
0.619734536	2.315598174
0.619415361	2.315282241
0.619734536	2.314334442
0.619734536	2.315598174
0.619415361	2.314650375
0.619734536	2.315598174
0.619734536	2.314334442
0.619734536	2.314966308
0.619415361	2.314966308
0.619415361	2.311175112
0.618777011	2.310543246
0.618777011	2.311491045
0.619096186	2.311806978
0.619096186	2.310543246
0.618457836	2.311491045
0.619096186	2.311175112
0.618777011	2.312122911
0.618777011	2.311491045
0.618138661	2.305488318
0.618457836	2.304856452
0.618457836	2.305488318
0.619096186	2.304224586
0.619096186	2.305488318
0.618777011	2.304856452
0.619096186	2.304856452
0.619096186	2.305172385
0.618777011	2.304540519
0.618457836	2.305488318
0.618457836	2.304856452
0.618777011	2.307383916
0.619096186	2.308963581
0.618457836	2.307383916
0.618777011	2.308015782
0.618138661	2.308963581
0.618138661	2.307383916
0.618777011	2.308331715
0.618138661	2.307699849
0.617819486	2.308647648
0.618457836	2.308015782
0.619096186	2.308331715
0.618457836	2.308015782
0.619415361	2.308963581
0.618457836	2.306752050
0.618777011	2.307383916
0.618777011	2.308015782
0.618457836	2.307699849
0.618457836	2.309279514
0.618777011	2.307699849
0.618457836	2.308015782
0.617819486	2.305804251
0.617819486	2.304856452
0.617819486	2.305488318
0.618138661	2.304856452
0.618138661	2.307067983
0.617819486	2.305804251
0.617500311	2.305488318
0.617500311	2.305488318
0.617500311	2.305804251
0.617500311	2.306752050
0.618138661	2.306752050
0.618138661	2.304540519
0.617500311	2.306436117
0.617819486	2.305172385
0.618138661	2.305488318
0.618138661	2.306120184
0.618457836	2.305172385
0.618138661	2.306436117
0.618457836	2.305488318
0.618138661	2.306120184
0.617181136	2.296958127
0.617819486	2.296326261
0.617500311	2.297274060
0.617181136	2.296326261
0.618457836	2.297274060
0.618138661	2.296958127
0.617819486	2.297589993
0.617181136	2.296326261
0.617500311	2.297589993
0.617181136	2.297274060
0.617819486	2.292535065
0.617819486	2.292535065
0.616861961	2.291903199
0.617500311	2.293482864
0.617500311	2.293798797
0.617819486	2.292535065
0.617819486	2.293482864
0.616861961	2.292535065
0.617819486	2.292850998
0.617819486	2.291903199
0.617819486	2.299485591
0.616861961	2.300433390
0.617500311	2.299169658
0.618138661	2.301381189
0.616861961	2.300433390
0.617181136	2.299801524
0.618138661	2.301065256
0.617500311	2.300117457
0.617181136	2.302644921
0.617819486	2.300433390
0.618138661	2.306752050
0.617819486	2.305488318
0.617819486	2.306120184
0.618138661	2.305488318
0.618457836	2.306120184
0.617181136	2.306436117
0.617500311	2.306752050
0.617819486	2.306436117
0.617819486	2.305488318
0.617181136	2.306436117
0.617819486	2.298537792
0.618138661	2.299485591
0.618457836	2.299801524
0.618138661	2.299801524
0.618138661	2.300117457
0.618138661	2.299485591
0.618457836	2.300433390
0.618777011	2.298853725
0.618138661	2.299801524
0.617819486	2.299485591
0.616542786	2.301065256
0.617181136	2.302644921
0.617819486	2.302328988
0.617819486	2.302960854
0.617181136	2.302960854
0.617819486	2.301381189
0.617500311	2.302644921
0.617181136	2.302644921
0.617181136	2.303276787
0.617181136	2.302328988
0.617181136	2.292850998
0.617181136	2.291903199
0.617819486	2.292535065
0.617500311	2.292219132
0.617181136	2.293482864
0.616861961	2.292219132
0.617181136	2.291903199
0.617181136	2.292535065
0.616861961	2.291587266
0.617500311	2.292850998
0.617819486	2.272315353
0.617819486	2.274842817
0.617819486	2.272315353
0.617819486	2.273579085
0.618138661	2.273579085
0.617819486	2.273263152
0.616861961	2.273895018
0.617181136	2.272631286
0.617500311	2.273579085
0.618138661	2.273263152
0.618457836	2.275790616
0.618457836	2.276106549
0.618138661	2.275474683
0.618138661	2.276738415
0.618457836	2.275158750
0.618138661	2.275790616
0.617819486	2.275158750
0.617819486	2.275790616
0.618777011	2.275158750
0.618457836	2.275474683
0.617819486	2.272315353
0.617819486	2.272315353
0.618457836	2.272631286
0.618457836	2.272315353
0.618457836	2.271683487
0.618457836	2.272631286
0.618138661	2.271999420
0.618138661	2.272631286
0.618457836	2.272315353
0.619415361	2.271999420
0.618457836	2.266312626
0.619096186	2.267576358
0.618457836	2.266944492
0.618777011	2.266312626
0.618777011	2.267260425
0.618457836	2.266628559
0.618457836	2.267892291
0.618457836	2.267260425
0.618457836	2.267260425
0.618138661	2.267260425
0.619096186	2.267260425
0.618777011	2.267576358
0.619096186	2.267576358
0.618777011	2.267260425
0.619415361	2.268524157
0.618457836	2.266628559
0.618777011	2.267892291
0.618457836	2.267576358
0.618457836	2.266944492
0.619096186	2.268208224
0.618777011	2.258098368
0.618777011	2.256518703
0.618457836	2.258414301
0.618457836	2.257150569
0.618777011	2.257150569
0.619096186	2.256202770
0.619096186	2.258414301
0.618138661	2.258098368
0.618777011	2.256518703
0.617819486	2.257782435
0.618457836	2.256834636
0.619415361	2.257466502
0.619415361	2.256202770
0.619096186	2.256518703
0.619415361	2.256202770
0.619415361	2.256834636
0.618777011	2.257150569
0.618777011	2.256202770
0.618457836	2.257150569
0.619415361	2.259993966
0.619415361	2.258414301
0.619734536	2.261257698
0.619415361	2.259362100
0.619415361	2.259678033
0.619415361	2.259046167
0.619415361	2.259993966
0.619734536	2.259993966
0.619096186	2.259362100
0.619415361	2.259993966
0.619415361	2.259362100
0.619734536	2.254939038
0.619734536	2.255254971
0.619734536	2.255886837
0.619734536	2.255570904
0.619415361	2.254623105
0.619415361	2.255886837
0.619415361	2.255886837
0.619415361	2.255254971
0.619415361	2.254623105
0.619415361	2.255886837
0.619415361	2.259678033
0.619415361	2.259046167
0.619415361	2.259678033
0.619415361	2.257782435
0.619415361	2.260309899
0.618777011	2.259362100
0.620372886	2.258730234
0.619096186	2.259993966
0.620372886	2.259362100
0.619734536	2.259678033
0.620053711	2.253991239
0.619415361	2.253359373
0.620372886	2.254623105
0.619734536	2.253359373
0.619734536	2.254307172
0.620053711	2.254939038
0.619734536	2.252411574
0.619734536	2.254623105
0.619734536	2.253991239
0.620053711	2.254623105
0.621011236	2.259362100
0.620372886	2.258414301
0.620372886	2.260625832
0.621011236	2.257782435
0.621011236	2.259678033
0.621011236	2.258730234
0.621011236	2.259678033
0.620053711	2.259362100
0.620692061	2.259046167
0.620692061	2.259046167
0.621011236	2.260309899
0.620692061	2.258730234
0.621330411	2.260309899
0.620372886	2.257466502
0.620692061	2.258730234
0.620372886	2.259678033
0.620692061	2.257782435
0.620692061	2.259362100
0.621011236	2.259046167
0.621330411	2.259046167
0.620692061	2.253043440
0.621011236	2.253675306
0.620053711	2.252095641
0.620053711	2.253991239
0.620692061	2.252411574
0.620692061	2.252727507
0.621011236	2.253043440
0.620692061	2.253991239
0.621011236	2.253991239
0.621011236	2.253359373
0.621011236	2.251147842
0.621968761	2.252727507
0.621649586	2.251463775
0.621968761	2.251779708
0.621330411	2.251463775
0.621011236	2.252411574
0.622287936	2.252411574
0.622287936	2.251779708
0.621011236	2.252727507
0.621968761	2.250831909
0.621649586	2.256518703
0.621330411	2.255886837
0.621968761	2.255570904
0.621330411	2.255570904
0.621968761	2.255886837
0.621649586	2.256834636
0.621649586	2.254939038
0.621330411	2.255254971
0.621649586	2.256202770
0.621968761	2.256518703
0.622926286	2.251147842
0.621968761	2.252727507
0.622607111	2.251779708
0.621968761	2.251463775
0.622607111	2.252095641
0.621968761	2.251779708
0.622607111	2.252095641
0.621968761	2.251463775
0.621968761	2.252727507
0.622287936	2.250200043
0.621968761	2.243565450
0.622287936	2.244197316
0.621968761	2.244197316
0.622287936	2.242933584
0.621968761	2.244197316
0.622287936	2.242617651
0.622287936	2.244513249
0.622607111	2.243565450
0.622926286	2.243249517
0.622926286	2.243249517
0.622926286	2.242933584
0.621968761	2.242301718
0.623245461	2.241985785
0.622287936	2.242617651
0.622287936	2.242617651
0.622926286	2.242301718
0.622287936	2.242301718
0.621968761	2.242617651
0.622287936	2.242301718
0.622607111	2.241037986
0.623564636	2.236614924
0.622926286	2.235667125
0.622607111	2.236930857
0.622607111	2.235035259
0.622287936	2.235667125
0.622607111	2.236614924
0.622287936	2.235667125
0.621968761	2.235983058
0.622926286	2.236298991
0.623883811	2.236298991
0.623883811	2.225873202
0.622607111	2.226505068
0.623883811	2.226505068
0.623245461	2.226821001
0.622926286	2.225557269
0.623564636	2.227136934
0.623564636	2.225557269
0.622607111	2.227452867
0.623564636	2.226189135
0.623245461	2.225241336
0.623564636	2.223977604
0.623564636	2.225557269
0.623245461	2.223661671
0.623883811	2.224925403
0.623564636	2.224293537
0.624202986	2.223977604
0.624202986	2.224293537
0.622926286	2.224293537
0.623564636	2.224925403
0.624522161	2.224293537
0.624202986	2.220186408
0.623883811	2.220818274
0.624202986	2.219238609
0.623245461	2.221134207
0.623564636	2.220502341
0.623564636	2.220818274
0.624202986	2.220186408
0.624202986	2.219870475
0.624202986	2.221450140
0.624841336	2.219870475
0.624202986	2.218290810
0.624202986	2.218922676
0.624841336	2.217658944
0.624522161	2.217974877
0.624202986	2.218290810
0.624841336	2.218290810
0.624522161	2.218922676
0.623564636	2.217658944
0.624841336	2.219238609
0.624522161	2.217343011
0.624841336	2.211972150
0.625479686	2.211340284
0.625479686	2.210392485
0.625479686	2.211340284
0.625479686	2.211024351
0.625160511	2.211972150
0.625479686	2.209760619
0.625160511	2.211656217
0.624841336	2.211340284
0.625798861	2.210708418
0.625798861	2.200282629
0.625479686	2.201546361
0.626437211	2.201230428
0.626437211	2.200282629
0.626118036	2.200598562
0.625160511	2.198702964
0.626437211	2.200914495
0.626118036	2.200914495
0.625798861	2.201230428
0.625798861	2.200282629
0.625798861	2.208812820
0.625479686	2.207549088
0.625798861	2.208180954
0.625798861	2.209128753
0.626118036	2.208180954
0.625160511	2.209444686
0.625798861	2.208812820
0.625798861	2.208812820
0.626118036	2.208180954
0.625798861	2.209128753
0.626437211	2.208496887
0.626118036	2.207549088
0.626118036	2.208180954
0.626118036	2.206601289
0.627394736	2.209128753
0.626437211	2.207549088
0.626118036	2.207865021
0.627075561	2.207865021
0.626118036	2.207233155
0.626437211	2.208496887
0.627075561	2.213235882
0.627075561	2.214815547
0.627075561	2.213235882
0.627075561	2.214499614
0.627075561	2.214183681
0.627394736	2.214499614
0.627075561	2.213867748
0.627394736	2.214183681
0.627394736	2.213867748
0.627394736	2.214183681
0.627075561	2.207549088
0.627394736	2.209760619
0.626437211	2.208180954
0.627075561	2.207865021
0.627394736	2.208496887
0.627394736	2.208812820
0.627075561	2.209128753
0.627075561	2.209128753
0.628033086	2.209444686
0.627713911	2.207233155
0.627713911	2.216395212
0.627394736	2.214183681
0.627394736	2.216079279
0.627075561	2.215763346
0.628033086	2.215447413
0.627713911	2.215447413
0.627713911	2.215447413
0.627394736	2.216711145
0.628033086	2.215763346
0.627713911	2.217027078
0.628352261	2.204705691
0.628033086	2.204389758
0.627713911	2.204705691
0.627075561	2.205021624
0.627713911	2.205653490
0.628033086	2.203441959
0.628033086	2.205021624
0.626756386	2.204705691
0.628671436	2.205653490
0.628033086	2.202810093
0.629309786	2.193963969
0.628990611	2.195227701
0.629309786	2.193963969
0.628671436	2.194911768
0.628990611	2.194911768
0.629309786	2.194595835
0.629309786	2.194911768
0.629309786	2.193963969
0.628671436	2.194911768
0.629948136	2.193648036
0.629309786	2.188277175
0.629309786	2.188909041
0.629309786	2.187013443
0.628671436	2.189540907
0.628990611	2.188593108
0.629309786	2.187961242
0.629309786	2.187961242
0.629309786	2.188277175
0.629309786	2.188593108
0.628671436	2.187645309
0.629628961	2.175955788
0.630905661	2.178167319
0.629948136	2.177219520
0.629948136	2.176271721
0.629948136	2.176587654
0.629948136	2.176903587
0.630586486	2.177535453
0.629948136	2.176903587
0.629628961	2.177535453
0.629628961	2.176903587
0.630267311	2.175007989
0.630267311	2.174060190
0.631224836	2.175639855
0.629948136	2.175323922
0.629948136	2.174692056
0.630586486	2.175955788
0.630267311	2.175007989
0.629948136	2.175323922
0.630586486	2.173744257
0.630586486	2.165214066
0.630905661	2.166161865
0.631224836	2.165529999
0.630267311	2.165214066
0.630905661	2.166161865
0.630905661	2.164582200
0.630905661	2.166161865
0.631224836	2.166161865
0.629948136	2.164582200
0.630586486	2.165529999
0.630586486	2.165529999
0.631544011	2.167741530
0.631863186	2.168373396
0.631544011	2.168057463
0.631544011	2.167741530
0.631544011	2.168689329
0.631224836	2.167109664
0.631224836	2.168373396
0.631544011	2.168373396
0.631544011	2.167425597
0.631544011	2.167741530
0.630905661	2.165214066
0.631224836	2.164898133
0.630905661	2.164266267
0.630905661	2.165529999
0.631544011	2.163950334
0.630905661	2.164582200
0.631544011	2.165214066
0.630586486	2.163950334
0.631224836	2.164898133
0.631224836	2.164582200
0.632182361	2.161738803
0.631863186	2.162370669
0.632501536	2.163002535
0.631544011	2.162686602
0.631863186	2.163002535
0.632501536	2.162686602
0.631863186	2.162686602
0.633139886	2.161738803
0.632501536	2.163002535
0.631544011	2.161738803
0.632501536	2.162054736
0.632501536	2.162686602
0.632501536	2.162686602
0.632501536	2.163318468
0.632820711	2.162370669
0.632182361	2.161738803
0.632501536	2.163002535
0.632501536	2.161422870
0.631863186	2.163318468
0.633139886	2.162370669
0.633139886	2.160475071
0.633139886	2.161738803
0.632182361	2.161422870
0.632501536	2.160791004
0.632182361	2.160791004
0.633459061	2.160475071
0.631863186	2.161738803
0.633139886	2.159843205
0.633139886	2.162370669
0.633139886	2.161106937
0.633139886	2.156683875
0.633139886	2.155736076
0.633459061	2.156367942
0.632820711	2.155104210
0.633139886	2.156367942
0.633459061	2.156367942
0.633139886	2.155420143
0.632820711	2.157631674
0.633459061	2.155104210
0.633139886	2.156367942
0.634097411	2.158263540
0.633778236	2.156999808
0.634416586	2.158263540
0.633778236	2.157315741
0.634416586	2.157631674
0.634416586	2.157947607
0.634097411	2.157947607
0.634416586	2.158895406
0.634097411	2.157631674
0.634097411	2.158263540
0.634735761	2.162370669
0.634735761	2.163002535
0.634097411	2.162054736
0.634097411	2.163002535
0.634416586	2.161738803
0.634416586	2.163002535
0.634416586	2.162686602
0.634416586	2.163318468
0.634735761	2.162370669
0.634735761	2.163634401
0.634416586	2.162686602
0.634735761	2.160791004
0.634735761	2.162686602
0.634097411	2.160475071
0.634416586	2.162054736
0.635054936	2.162054736
0.634416586	2.161738803
0.634416586	2.161422870
0.635054936	2.161422870
0.634735761	2.162054736
0.634735761	2.157315741
0.636012461	2.156052009
0.634735761	2.157947607
0.634735761	2.156999808
0.636012461	2.155736076
0.635054936	2.156999808
0.634735761	2.155736076
0.635374111	2.156683875
0.634735761	2.156052009
0.634735761	2.157315741
0.635693286	2.146574019
0.636331636	2.146889952
0.635693286	2.145626220
0.636012461	2.146889952
0.635693286	2.146258086
0.636331636	2.146574019
0.635693286	2.146889952
0.636650811	2.146889952
0.636012461	2.147521818
0.636012461	2.146258086
0.636331636	2.128565838
0.636650811	2.130145503
0.636331636	2.128881771
0.635693286	2.128881771
0.635693286	2.129513637
0.636012461	2.129513637
0.635693286	2.129197704
0.635693286	2.128565838
0.636012461	2.130145503
0.636331636	2.127933972
0.636331636	2.136148230
0.637608336	2.135832297
0.637289161	2.135200431
0.635693286	2.135832297
0.636331636	2.135200431
0.637289161	2.136148230
0.636969986	2.135200431
0.636331636	2.135516364
0.636331636	2.136148230
0.636012461	2.135200431
0.637289161	2.135200431
0.637289161	2.135200431
0.636969986	2.134252632
0.636969986	2.134884498
0.637289161	2.135200431
0.637608336	2.134884498
0.636650811	2.134252632
0.637608336	2.135200431
0.637927511	2.134884498
0.637289161	2.134568565
0.637289161	2.131725168
0.636650811	2.130777369
0.637289161	2.130145503
0.636650811	2.130461436
0.636969986	2.130777369
0.637608336	2.131725168
0.636969986	2.130777369
0.637289161	2.132041101
0.637289161	2.129829570
0.636969986	2.131093302
0.638565861	2.123510910
0.639204211	2.121299379
0.638885036	2.123194977
0.638885036	2.121615312
0.639204211	2.122879044
0.638565861	2.121615312
0.639204211	2.122247178
0.639204211	2.122247178
0.638885036	2.119719714
0.639204211	2.121931245
0.638885036	2.126038374
0.639523386	2.126038374
0.639204211	2.125090575
0.638885036	2.124774642
0.638885036	2.124142776
0.639204211	2.125090575
0.638246686	2.124142776
0.638885036	2.125090575
0.638885036	2.125090575
0.638885036	2.125090575
0.638885036	2.137727895
0.640161736	2.137411962
0.639204211	2.138675694
0.639204211	2.139307560
0.639523386	2.137727895
0.639523386	2.138675694
0.639204211	2.138043828
0.639523386	2.138675694
0.639204211	2.138675694
0.639842561	2.139307560
0.639842561	2.133304833
0.638885036	2.134568565
0.640480911	2.134884498
0.639523386	2.134568565
0.640161736	2.134252632
0.640161736	2.133936699
0.639523386	2.134884498
0.639842561	2.132672967
0.639523386	2.135200431
0.639204211	2.133620766
0.639204211	2.130145503
0.640161736	2.131409235
0.639523386	2.129829570
0.639204211	2.131409235
0.639842561	2.131093302
0.640161736	2.131093302
0.639842561	2.130461436
0.639523386	2.130461436
0.639842561	2.131093302
0.639523386	2.130145503
0.640800086	2.127933972
0.640161736	2.129513637
0.640800086	2.128565838
0.641438436	2.129829570
0.640800086	2.128565838
0.640800086	2.128249905
0.641119261	2.129513637
0.641119261	2.128249905
0.640161736	2.129829570
0.640161736	2.128881771
0.640800086	2.124774642
0.641438436	2.123826843
0.641757611	2.123510910
0.641438436	2.123510910
0.641757611	2.124774642
0.640800086	2.125090575
0.642076786	2.124142776
0.641438436	2.125406508
0.641757611	2.123510910
0.641438436	2.124774642
0.642715136	2.124774642
0.641757611	2.124774642
0.641757611	2.125406508
0.642715136	2.125406508
0.642395961	2.124458709
0.641757611	2.124774642
0.641438436	2.124458709
0.642076786	2.125090575
0.641757611	2.125406508
0.642715136	2.121931245
0.642395961	2.123194977
0.642715136	2.121931245
0.642395961	2.121931245
0.642715136	2.121615312
0.642715136	2.123194977
0.642076786	2.121299379
0.642395961	2.123510910
0.642715136	2.122879044
0.642715136	2.120983446
0.641757611	2.122563111
0.642395961	2.113716987
0.642395961	2.114032920
0.643353486	2.114980719
0.642715136	2.113401054
0.642395961	2.114664786
0.643034311	2.113085121
0.642076786	2.114664786
0.642715136	2.113085121
0.642715136	2.113716987
0.643034311	2.114348853
0.643672661	2.107082394
0.643353486	2.107714260
0.643353486	2.106450528
0.642715136	2.108346126
0.643991836	2.106766461
0.643672661	2.107082394
0.643672661	2.107398327
0.643353486	2.107082394
0.643991836	2.107082394
0.643353486	2.106450528
0.643353486	2.104238997
0.643672661	2.104870863
0.643672661	2.104238997
0.643991836	2.104870863
0.643672661	2.104238997
0.643991836	2.105818662
0.643672661	2.103291198
0.643353486	2.105502729
0.643991836	2.105186796
0.643991836	2.103923064
0.644630186	2.097920337
0.645268536	2.099815935
0.644311011	2.097604404
0.644949361	2.099184069
0.644630186	2.098552203
0.643991836	2.098236270
0.644630186	2.098552203
0.644630186	2.099184069
0.644311011	2.098868136
0.644311011	2.099184069
0.645268536	2.102659332
0.645268536	2.101079667
0.645268536	2.101711533
0.644311011	2.102027466
0.644949361	2.100763734
0.644949361	2.102659332
0.644311011	2.101711533
0.645268536	2.102027466
0.645268536	2.101395600
0.644949361	2.102343399
0.645587711	2.107714260
0.646545236	2.106450528
0.645587711	2.106766461
0.645268536	2.106766461
0.646545236	2.107714260
0.644949361	2.105818662
0.645906886	2.106766461
0.645587711	2.108030193
0.645268536	2.105818662
0.645906886	2.107082394
0.646864411	2.099184069
0.646545236	2.097920337
0.646545236	2.099184069
0.646226061	2.097604404
0.645587711	2.098868136
0.646545236	2.099184069
0.645587711	2.098236270
0.646545236	2.097920337
0.646226061	2.098868136
0.646545236	2.099500002
0.646545236	2.089390146
0.646864411	2.087810481
0.647183586	2.088758280
0.646864411	2.088442347
0.646864411	2.088758280
0.646864411	2.088758280
0.647821936	2.090337945
0.646864411	2.089074213
0.646864411	2.087810481
0.647502761	2.089074213
0.648141111	2.091917610
0.647821936	2.093813208
0.647183586	2.092549476
0.647183586	2.091601677
0.647502761	2.092233543
0.647821936	2.091917610
0.647502761	2.092865409
