169.252,0.355
169.108,0.355
169.252,0.355
169.108,0.355
169.108,0.355
169.252,0.355
169.108,0.355
169.108,0.355
169.036,0.355
169.108,0.355
169.180,0.355
169.610,0.353
169.466,0.353
169.466,0.353
169.466,0.353
169.538,0.353
169.395,0.353
169.466,0.353
169.538,0.353
169.252,0.353
169.466,0.353
169.395,0.353
169.395,0.353
169.538,0.353
169.323,0.353
169.323,0.353
169.466,0.353
169.395,0.353
169.323,0.353
169.395,0.353
169.395,0.353
169.252,0.355
169.252,0.355
169.466,0.355
169.395,0.355
169.395,0.355
169.395,0.355
169.252,0.355
169.395,0.355
169.180,0.355
169.323,0.355
169.753,0.355
169.610,0.356
169.681,0.355
169.610,0.356
169.681,0.356
169.538,0.356
169.538,0.356
169.538,0.356
169.753,0.356
169.753,0.354
169.753,0.354
169.753,0.354
169.681,0.354
169.824,0.354
169.681,0.354
169.538,0.354
169.681,0.354
169.681,0.354
169.610,0.354
169.681,0.354
169.753,0.354
169.538,0.354
169.610,0.354
169.753,0.354
169.681,0.354
169.610,0.354
169.681,0.354
169.824,0.354
169.824,0.354
169.681,0.354
169.896,0.354
169.824,0.354
169.681,0.354
169.896,0.354
169.896,0.354
169.896,0.354
169.824,0.354
169.967,0.354
169.753,0.354
169.753,0.354
169.896,0.354
169.824,0.354
169.896,0.354
169.824,0.354
169.967,0.354
169.967,0.354
169.896,0.354
169.896,0.354
169.967,0.354
169.967,0.354
169.824,0.353
169.896,0.353
169.824,0.353
170.039,0.353
170.039,0.353
169.824,0.353
169.824,0.353
169.896,0.353
169.967,0.353
170.110,0.354
169.967,0.354
170.039,0.354
170.182,0.354
170.110,0.354
170.110,0.354
170.110,0.354
170.182,0.354
170.110,0.354
169.896,0.354
169.967,0.354
170.182,0.355
170.182,0.355
169.967,0.355
170.182,0.355
170.182,0.355
170.110,0.355
170.182,0.355
170.182,0.355
170.253,0.355
170.182,0.355
170.324,0.354
170.324,0.355
170.467,0.355
170.324,0.354
170.324,0.355
170.324,0.355
170.110,0.355
170.253,0.354
170.324,0.355
170.253,0.354
170.324,0.355
170.324,0.355
170.396,0.356
170.182,0.355
170.396,0.355
170.467,0.355
170.396,0.355
170.324,0.355
170.467,0.355
170.396,0.355
170.396,0.358
170.324,0.358
170.467,0.358
170.396,0.358
170.396,0.358
170.396,0.358
170.324,0.358
170.467,0.358
170.253,0.358
170.396,0.358
170.396,0.358
170.396,0.358
170.467,0.358
170.539,0.358
170.467,0.358
170.467,0.358
170.467,0.358
170.396,0.358
170.396,0.358
170.539,0.358
170.610,0.358
170.467,0.358
170.681,0.358
170.539,0.358
170.681,0.358
170.539,0.358
170.539,0.358
170.539,0.358
170.610,0.358
170.610,0.358
170.467,0.357
170.467,0.357
170.752,0.357
170.610,0.357
170.681,0.357
170.539,0.357
170.681,0.357
170.610,0.357
170.681,0.357
170.681,0.357
170.824,0.357
170.681,0.357
170.895,0.357
170.681,0.357
170.824,0.356
170.752,0.357
170.966,0.357
170.824,0.357
170.681,0.357
170.752,0.357
170.966,0.358
170.824,0.358
170.966,0.358
171.037,0.358
170.966,0.358
170.966,0.358
170.895,0.358
170.895,0.358
170.895,0.358
170.895,0.358
171.037,0.357
170.966,0.357
170.966,0.357
170.966,0.357
170.966,0.357
171.109,0.357
171.109,0.357
170.966,0.357
170.752,0.357
170.752,0.357
171.037,0.356
170.966,0.357
171.109,0.356
171.180,0.357
171.037,0.356
171.037,0.356
171.037,0.356
170.895,0.357
171.037,0.356
171.109,0.356
171.037,0.358
171.037,0.358
171.180,0.358
170.895,0.358
171.037,0.358
171.037,0.358
170.966,0.358
170.895,0.358
171.109,0.358
171.037,0.358
171.180,0.358
171.180,0.358
171.322,0.358
171.251,0.358
171.109,0.358
171.251,0.358
171.109,0.358
171.322,0.358
171.251,0.358
171.251,0.358
171.322,0.359
171.180,0.359
171.180,0.359
171.109,0.359
171.251,0.359
171.109,0.359
171.251,0.359
171.180,0.359
171.109,0.359
171.180,0.359
171.393,0.359
171.251,0.359
171.109,0.359
171.251,0.359
171.251,0.359
171.393,0.359
171.322,0.359
171.251,0.359
171.251,0.359
171.393,0.359
171.251,0.358
171.464,0.358
171.393,0.359
171.393,0.359
171.464,0.358
171.535,0.359
171.464,0.358
171.464,0.359
171.393,0.358
171.535,0.359
171.464,0.358
171.606,0.358
171.535,0.358
171.464,0.358
171.535,0.358
171.535,0.358
171.535,0.358
171.535,0.358
171.464,0.358
171.677,0.358
171.535,0.359
171.606,0.359
171.535,0.359
171.535,0.359
171.464,0.359
171.464,0.359
171.464,0.359
171.535,0.359
171.535,0.359
171.677,0.357
171.606,0.357
171.819,0.357
171.819,0.357
171.606,0.357
171.819,0.357
171.961,0.357
171.819,0.357
171.606,0.357
171.890,0.357
171.677,0.357
171.677,0.358
171.890,0.357
171.819,0.358
171.819,0.357
171.890,0.358
171.748,0.357
171.961,0.358
171.677,0.357
171.677,0.357
171.819,0.357
171.748,0.358
171.819,0.358
171.677,0.358
