#x dx y dy
88.073 0.001 0.0688781322000001 0.015
88.073 0.001 0.0948781322 0.015
88.073 0.001 0.0958781322 0.015
88.073 0.001 0.0998781322 0.015
88.073 0.001 0.0998781322 0.015
88.073 0.001 0.1078781322 0.015
88.073 0.001 0.1078781322 0.015
88.073 0.001 0.1168781322 0.015
88.073 0.001 0.1218781322 0.015
88.073 0.001 0.1218781322 0.015
88.073 0.001 0.1268781322 0.015
88.073 0.001 0.1268781322 0.015
88.073 0.001 0.1318781322 0.015
88.073 0.001 0.1318781322 0.015
88.073 0.001 0.1368781322 0.015
88.073 0.001 0.1368781322 0.015
88.073 0.001 0.1368781322 0.015
88.073 0.001 0.1428781322 0.015
88.073 0.001 0.1428781322 0.015
88.073 0.001 0.1428781322 0.015
88.073 0.001 0.1478781322 0.015
88.073 0.001 0.1478781322 0.015
88.073 0.001 0.1478781322 0.015
88.073 0.001 0.1478781322 0.015
88.073 0.001 0.1528781322 0.015
88.073 0.001 0.1528781322 0.015
88.073 0.001 0.1528781322 0.015
88.073 0.001 0.1528781322 0.015
88.073 0.001 0.1588781322 0.015
88.073 0.001 0.1578781322 0.015
88.073 0.001 0.1578781322 0.015
88.073 0.001 0.1588781322 0.015
88.073 0.001 0.1588781322 0.015
88.073 0.001 0.1578781322 0.015
88.073 0.001 0.1578781322 0.015
88.073 0.001 0.1578781322 0.015
88.073 0.001 0.1638781322 0.015
88.073 0.001 0.1638781322 0.015
88.073 0.001 0.1638781322 0.015
88.073 0.001 0.1638781322 0.015
88.073 0.001 0.1688781322 0.015
88.073 0.001 0.1748781322 0.015
88.073 0.001 0.1748781322 0.015
88.073 0.001 0.1808781322 0.015
88.073 0.001 0.1808781322 0.015
88.073 0.001 0.1868781322 0.015
88.073 0.001 0.1868781322 0.015
88.073 0.001 0.1868781322 0.015
88.073 0.001 0.1868781322 0.015
88.073 0.001 0.1868781322 0.015
88.073 0.001 0.1928781322 0.015
88.073 0.001 0.1928781322 0.015
88.073 0.001 0.1928781322 0.015
88.073 0.001 0.2038781322 0.015
88.073 0.001 0.2038781322 0.015
88.073 0.001 0.2038781322 0.015
88.073 0.001 0.2158781322 0.015
88.073 0.001 0.2168781322 0.015
88.073 0.001 0.2228781322 0.015
88.073 0.001 0.2228781322 0.015
88.073 0.001 0.2288781322 0.015
88.073 0.001 0.2568781322 0.015
88.073 0.001 0.2618781322 0.015
88.184 0.001 0.0580680976 0.015
88.184 0.001 0.0690680976 0.015
88.184 0.001 0.0690680976 0.015
88.184 0.001 0.0690680976 0.015
88.184 0.001 0.0690680976 0.015
88.184 0.001 0.0770680976 0.015
88.184 0.001 0.0790680976 0.015
88.184 0.001 0.0790680976 0.015
88.184 0.001 0.0790680976 0.015
88.184 0.001 0.0850680976 0.015
88.184 0.001 0.0890680976 0.015
88.184 0.001 0.0890680976 0.015
88.184 0.001 0.0890680976 0.015
88.184 0.001 0.0880680976 0.015
88.184 0.001 0.0880680976 0.015
88.184 0.001 0.0920680976 0.015
88.184 0.001 0.0960680976 0.015
88.184 0.001 0.0960680976 0.015
88.184 0.001 0.0960680976 0.015
88.184 0.001 0.0960680976 0.015
88.184 0.001 0.1000680976 0.015
88.184 0.001 0.1040680976 0.015
88.184 0.001 0.1040680976 0.015
88.184 0.001 0.1080680976 0.015
88.184 0.001 0.1080680976 0.015
88.184 0.001 0.1120680976 0.015
88.184 0.001 0.1120680976 0.015
88.184 0.001 0.1120680976 0.015
88.184 0.001 0.1120680976 0.015
88.184 0.001 0.1170680976 0.015
88.184 0.001 0.1170680976 0.015
88.184 0.001 0.1170680976 0.015
88.184 0.001 0.1170680976 0.015
88.184 0.001 0.1170680976 0.015
88.184 0.001 0.1170680976 0.015
88.184 0.001 0.1220680976 0.015
88.184 0.001 0.1220680976 0.015
88.184 0.001 0.1220680976 0.015
88.184 0.001 0.1220680976 0.015
88.184 0.001 0.1220680976 0.015
88.184 0.001 0.1270680976 0.015
88.184 0.001 0.1270680976 0.015
88.184 0.001 0.1270680976 0.015
88.184 0.001 0.1270680976 0.015
88.184 0.001 0.1320680976 0.015
88.184 0.001 0.1320680976 0.015
88.184 0.001 0.1320680976 0.015
88.184 0.001 0.1320680976 0.015
88.184 0.001 0.1370680976 0.015
88.184 0.001 0.1370680976 0.015
88.184 0.001 0.1380680976 0.015
88.184 0.001 0.1370680976 0.015
88.184 0.001 0.1430680976 0.015
88.184 0.001 0.1530680976 0.015
88.184 0.001 0.1590680976 0.015
88.184 0.001 0.1640680976 0.015
88.184 0.001 0.1640680976 0.015
88.184 0.001 0.1640680976 0.015
88.184 0.001 0.1690680976 0.015
88.184 0.001 0.1690680976 0.015
88.184 0.001 0.1750680976 0.015
88.184 0.001 0.1750680976 0.015
88.184 0.001 0.1750680976 0.015
88.184 0.001 0.1870680976 0.015
88.184 0.001 0.1870680976 0.015
88.184 0.001 0.1870680976 0.015
88.184 0.001 0.1870680976 0.015
88.184 0.001 0.1870680976 0.015
88.184 0.001 0.1930680976 0.015
88.184 0.001 0.1930680976 0.015
88.184 0.001 0.1930680976 0.015
88.184 0.001 0.2040680976 0.015
88.184 0.001 0.2040680976 0.015
88.184 0.001 0.2040680976 0.015
88.184 0.001 0.2230680976 0.015
88.184 0.001 0.2400680976 0.015
88.295 0.001 0.058258063 0.015
88.295 0.001 0.058258063 0.015
88.295 0.001 0.064258063 0.015
88.295 0.001 0.065258063 0.015
88.295 0.001 0.067258063 0.015
88.295 0.001 0.069258063 0.015
88.295 0.001 0.074258063 0.015
88.295 0.001 0.074258063 0.015
88.295 0.001 0.077258063 0.015
88.295 0.001 0.080258063 0.015
88.295 0.001 0.079258063 0.015
88.295 0.001 0.079258063 0.015
88.295 0.001 0.079258063 0.015
88.295 0.001 0.0852580630000001 0.015
88.295 0.001 0.0852580630000001 0.015
88.295 0.001 0.0852580630000001 0.015
88.295 0.001 0.089258063 0.015
88.295 0.001 0.089258063 0.015
88.295 0.001 0.089258063 0.015
88.295 0.001 0.089258063 0.015
88.295 0.001 0.096258063 0.015
88.295 0.001 0.100258063 0.015
88.295 0.001 0.104258063 0.015
88.295 0.001 0.104258063 0.015
88.295 0.001 0.104258063 0.015
88.295 0.001 0.108258063 0.015
88.295 0.001 0.108258063 0.015
88.295 0.001 0.112258063 0.015
88.295 0.001 0.112258063 0.015
88.295 0.001 0.117258063 0.015
88.295 0.001 0.127258063 0.015
88.295 0.001 0.132258063 0.015
88.295 0.001 0.138258063 0.015
88.295 0.001 0.148258063 0.015
88.295 0.001 0.181258063 0.015
88.295 0.001 0.187258063 0.015
88.295 0.001 0.193258063 0.015
88.295 0.001 0.204258063 0.015
88.406 0.001 0.0534480284 0.015
88.406 0.001 0.0544480284 0.015
88.406 0.001 0.0584480284 0.015
88.406 0.001 0.0584480284 0.015
88.406 0.001 0.0584480284 0.015
88.406 0.001 0.0644480284 0.015
88.406 0.001 0.0644480284 0.015
88.406 0.001 0.0644480284 0.015
88.406 0.001 0.0654480284 0.015
88.406 0.001 0.0654480284 0.015
88.406 0.001 0.0674480284 0.015
