0.286,118.06
0.285,118.15
0.286,118.15
0.286,118.15
0.287,118.15
0.286,118.24
0.286,118.24
0.286,118.24
0.286,118.24
0.286,118.24
0.286,118.24
0.286,118.24
0.287,118.33
0.286,118.33
0.286,118.33
0.287,118.33
0.286,118.42
0.287,118.42
0.286,118.51
0.287,118.51
0.288,118.51
0.288,118.51
0.288,118.51
0.286,118.6
0.286,118.6
0.287,118.6
0.287,118.6
0.287,118.6
0.287,118.6
0.287,118.6
0.287,118.6
0.288,118.6
0.288,118.6
0.288,118.6
0.288,118.6
0.287,118.69
0.287,118.69
0.288,118.69
0.288,118.69
0.288,118.69
0.288,118.69
0.287,118.78
0.288,118.78
0.288,118.78
0.288,118.87
0.288,118.87
0.288,118.87
0.288,118.87
0.288,118.87
0.289,118.87
0.288,118.87
0.288,118.96
0.288,118.96
0.288,118.96
0.288,118.96
0.288,119.05
0.287,119.05
0.287,119.05
0.288,119.14
0.288,119.14
0.288,119.14
0.287,119.14
0.287,119.14
0.287,119.14
0.287,119.14
0.288,119.23
0.288,119.23
0.287,119.23
0.287,119.32
0.287,119.32
0.287,119.41
0.287,119.5
0.287,119.5
0.287,119.5
0.287,119.5
0.287,119.5
0.287,119.5
0.287,119.5
0.288,119.5
0.288,119.5
0.288,119.5
0.287,119.59
0.287,119.59
0.287,119.59
0.287,119.59
0.287,119.59
0.287,119.59
0.287,119.59
0.288,119.59
0.288,119.59
0.288,119.59
0.287,119.68
0.287,119.68
0.287,119.68
0.288,119.68
0.288,119.68
0.288,119.68
0.29,119.68
0.287,119.77
0.287,119.77
0.288,119.77
0.29,119.77
0.29,119.77
0.287,119.86
0.29,119.86
0.29,119.86
0.29,119.86
0.29,119.86
0.29,119.86
0.29,119.86
0.29,120.04
0.293,120.04
0.292,120.13
0.292,120.13
0.292,120.13
0.292,120.13
0.293,120.13
0.293,120.13
0.293,120.13
0.291,120.22
0.292,120.22
0.292,120.22
0.292,120.22
0.291,120.22
0.293,120.22
0.293,120.22
0.293,120.22
0.291,120.31
0.293,120.31
0.293,120.31
0.292,120.31
0.292,120.31
0.293,120.4
0.292,120.4
0.292,120.4
0.292,120.4
0.292,120.4
0.292,120.4
0.292,120.4
0.292,120.4
0.292,120.4
0.292,120.49
0.292,120.49
0.292,120.49
0.292,120.49
0.292,120.49
0.292,120.49
0.292,120.49
0.292,120.49
0.292,120.49
0.292,120.49
0.292,120.49
0.292,120.49
0.292,120.58
0.292,120.58
0.292,120.58
0.292,120.67
0.292,120.75
0.292,120.75
0.292,120.75
0.292,120.75
0.292,120.75
0.292,120.84
0.292,120.84
0.292,120.84
0.292,120.84
0.292,120.84
0.292,120.84
0.292,120.93
0.292,120.93
0.292,120.93
0.292,120.93
0.292,121.02
0.292,121.02
0.292,121.02
0.292,121.02
0.292,121.02
0.292,121.02
0.292,121.02
0.293,121.02
0.293,121.02
0.293,121.02
0.292,121.11
0.292,121.11
0.293,121.11
0.293,121.11
0.293,121.11
0.293,121.11
0.293,121.11
0.293,121.2
0.293,121.2
0.293,121.2
0.293,121.2
0.293,121.29
0.293,121.29
0.293,121.29
0.293,121.29
