#x dx y dy
120.397 0.001 0.293 0.015
120.397 0.001 0.292 0.015
120.397 0.001 0.292 0.015
120.397 0.001 0.292 0.015
120.397 0.001 0.292 0.015
120.397 0.001 0.292 0.015
120.397 0.001 0.292 0.015
120.397 0.001 0.292 0.015
120.397 0.001 0.292 0.015
120.486 0.001 0.292 0.015
120.486 0.001 0.292 0.015
120.486 0.001 0.292 0.015
120.486 0.001 0.292 0.015
120.486 0.001 0.292 0.015
120.486 0.001 0.292 0.015
120.486 0.001 0.292 0.015
120.486 0.001 0.292 0.015
120.486 0.001 0.292 0.015
120.486 0.001 0.292 0.015
120.486 0.001 0.292 0.015
120.486 0.001 0.292 0.015
120.575 0.001 0.292 0.015
120.575 0.001 0.292 0.015
120.575 0.001 0.292 0.015
120.665 0.001 0.292 0.015
120.754 0.001 0.292 0.015
120.754 0.001 0.292 0.015
120.754 0.001 0.292 0.015
120.754 0.001 0.292 0.015
120.754 0.001 0.292 0.015
120.843 0.001 0.292 0.015
120.843 0.001 0.292 0.015
120.843 0.001 0.292 0.015
120.843 0.001 0.292 0.015
120.843 0.001 0.292 0.015
120.843 0.001 0.292 0.015
120.932 0.001 0.292 0.015
120.932 0.001 0.292 0.015
120.932 0.001 0.292 0.015
120.932 0.001 0.292 0.015
121.021 0.001 0.292 0.015
121.021 0.001 0.292 0.015
121.021 0.001 0.292 0.015
121.021 0.001 0.292 0.015
121.021 0.001 0.292 0.015
121.021 0.001 0.292 0.015
121.021 0.001 0.292 0.015
121.021 0.001 0.293 0.015
121.021 0.001 0.293 0.015
121.021 0.001 0.293 0.015
121.11 0.001 0.292 0.015
121.11 0.001 0.292 0.015
121.11 0.001 0.293 0.015
121.11 0.001 0.293 0.015
121.11 0.001 0.293 0.015
121.11 0.001 0.293 0.015
121.11 0.001 0.293 0.015
121.199 0.001 0.293 0.015
121.199 0.001 0.293 0.015
121.199 0.001 0.293 0.015
121.199 0.001 0.293 0.015
121.288 0.001 0.293 0.015
121.288 0.001 0.293 0.015
121.288 0.001 0.293 0.015
121.288 0.001 0.293 0.015
121.288 0.001 0.293 0.015
121.288 0.001 0.293 0.015
121.288 0.001 0.296 0.015
121.377 0.001 0.293 0.015
121.377 0.001 0.295 0.015
121.377 0.001 0.295 0.015
121.377 0.001 0.295 0.015
121.466 0.001 0.293 0.015
121.466 0.001 0.295 0.015
121.466 0.001 0.295 0.015
121.466 0.001 0.295 0.015
121.466 0.001 0.295 0.015
121.466 0.001 0.296 0.015
121.466 0.001 0.296 0.015
121.555 0.001 0.295 0.015
121.555 0.001 0.295 0.015
121.555 0.001 0.295 0.015
121.555 0.001 0.296 0.015
121.555 0.001 0.296 0.015
121.644 0.001 0.296 0.015
121.644 0.001 0.296 0.015
121.644 0.001 0.296 0.015
121.732 0.001 0.296 0.015
121.732 0.001 0.296 0.015
121.821 0.001 0.296 0.015
121.821 0.001 0.294 0.015
121.91 0.001 0.296 0.015
121.91 0.001 0.296 0.015
121.91 0.001 0.296 0.015
121.91 0.001 0.296 0.015
121.91 0.001 0.294 0.015
121.91 0.001 0.294 0.015
121.91 0.001 0.294 0.015
121.91 0.001 0.294 0.015
121.998 0.001 0.296 0.015
121.998 0.001 0.296 0.015
121.998 0.001 0.296 0.015
121.998 0.001 0.294 0.015
121.998 0.001 0.294 0.015
121.998 0.001 0.294 0.015
121.998 0.001 0.294 0.015
121.998 0.001 0.295 0.015
121.998 0.001 0.295 0.015
121.998 0.001 0.295 0.015
121.998 0.001 0.295 0.015
121.998 0.001 0.295 0.015
122.087 0.001 0.296 0.015
122.087 0.001 0.296 0.015
122.087 0.001 0.295 0.015
122.087 0.001 0.295 0.015
122.176 0.001 0.294 0.015
122.176 0.001 0.295 0.015
122.353 0.001 0.295 0.015
122.353 0.001 0.295 0.015
122.353 0.001 0.295 0.015
122.353 0.001 0.295 0.015
122.353 0.001 0.295 0.015
122.441 0.001 0.295 0.015
122.441 0.001 0.295 0.015
122.441 0.001 0.296 0.015
122.441 0.001 0.296 0.015
122.529 0.001 0.295 0.015
122.529 0.001 0.295 0.015
122.529 0.001 0.295 0.015
122.529 0.001 0.295 0.015
122.529 0.001 0.296 0.015
122.529 0.001 0.296 0.015
122.529 0.001 0.296 0.015
122.618 0.001 0.295 0.015
122.618 0.001 0.296 0.015
122.618 0.001 0.296 0.015
122.618 0.001 0.296 0.015
122.618 0.001 0.296 0.015
122.618 0.001 0.296 0.015
122.618 0.001 0.296 0.015
122.706 0.001 0.296 0.015
122.706 0.001 0.296 0.015
122.706 0.001 0.296 0.015
122.706 0.001 0.296 0.015
122.706 0.001 0.296 0.015
122.706 0.001 0.296 0.015
122.706 0.001 0.297 0.015
122.794 0.001 0.296 0.015
122.794 0.001 0.297 0.015
122.794 0.001 0.297 0.015
122.794 0.001 0.297 0.015
122.882 0.001 0.297 0.015
122.882 0.001 0.297 0.015
122.882 0.001 0.297 0.015
122.882 0.001 0.297 0.015
122.882 0.001 0.297 0.015
122.882 0.001 0.297 0.015
122.882 0.001 0.297 0.015
122.882 0.001 0.297 0.015
122.882 0.001 0.297 0.015
122.97 0.001 0.297 0.015
122.97 0.001 0.297 0.015
122.97 0.001 0.297 0.015
122.97 0.001 0.297 0.015
123.059 0.001 0.297 0.015
123.059 0.001 0.297 0.015
123.147 0.001 0.297 0.015
123.147 0.001 0.297 0.015
123.147 0.001 0.297 0.015
123.147 0.001 0.298 0.015
123.147 0.001 0.298 0.015
123.147 0.001 0.298 0.015
123.235 0.001 0.298 0.015
123.235 0.001 0.298 0.015
123.235 0.001 0.298 0.015
123.235 0.001 0.298 0.015
123.235 0.001 0.298 0.015
123.235 0.001 0.296 0.015
123.235 0.001 0.296 0.015
123.235 0.001 0.296 0.015
123.235 0.001 0.296 0.015
123.323 0.001 0.298 0.015
123.323 0.001 0.298 0.015
123.323 0.001 0.296 0.015
123.323 0.001 0.296 0.015
123.323 0.001 0.296 0.015
123.323 0.001 0.296 0.015
123.411 0.001 0.296 0.015
123.411 0.001 0.296 0.015
123.411 0.001 0.299 0.015
123.411 0.001 0.299 0.015
123.411 0.001 0.299 0.015
123.411 0.001 0.298 0.015
123.499 0.001 0.299 0.015
123.499 0.001 0.299 0.015
123.499 0.001 0.299 0.015
123.499 0.001 0.298 0.015
123.586 0.001 0.299 0.015
123.586 0.001 0.299 0.015
123.586 0.001 0.298 0.015
123.586 0.001 0.299 0.015
123.586 0.001 0.3 0.015
123.586 0.001 0.3 0.015
123.674 0.001 0.299 0.015
123.674 0.001 0.298 0.015
123.674 0.001 0.298 0.015
123.674 0.001 0.298 0.015
123.674 0.001 0.298 0.015
123.674 0.001 0.3 0.015
123.674 0.001 0.3 0.015
123.674 0.001 0.3 0.015
123.674 0.001 0.299 0.015
123.762 0.001 0.299 0.015
123.762 0.001 0.299 0.015
123.762 0.001 0.3 0.015
123.762 0.001 0.3 0.015
123.762 0.001 0.3 0.015
123.762 0.001 0.299 0.015
123.85 0.001 0.298 0.015
123.85 0.001 0.3 0.015
123.85 0.001 0.3 0.015
123.85 0.001 0.299 0.015
123.85 0.001 0.299 0.015
123.85 0.001 0.299 0.015
123.85 0.001 0.299 0.015
123.85 0.001 0.299 0.015
123.937 0.001 0.299 0.015
123.937 0.001 0.299 0.015
123.937 0.001 0.299 0.015
124.025 0.001 0.298 0.015
124.025 0.001 0.298 0.015
124.025 0.001 0.298 0.015
124.025 0.001 0.298 0.015
124.025 0.001 0.298 0.015
124.025 0.001 0.298 0.015
124.113 0.001 0.298 0.015
124.113 0.001 0.298 0.015
124.113 0.001 0.298 0.015
124.113 0.001 0.299 0.015
124.2 0.001 0.298 0.015
124.288 0.001 0.298 0.015
124.288 0.001 0.299 0.015
124.288 0.001 0.299 0.015
124.288 0.001 0.299 0.015
124.288 0.001 0.299 0.015
124.375 0.001 0.298 0.015
124.375 0.001 0.299 0.015
124.375 0.001 0.298 0.015
124.375 0.001 0.299 0.015
124.375 0.001 0.299 0.015
124.375 0.001 0.299 0.015
124.375 0.001 0.299 0.015
124.375 0.001 0.299 0.015
124.375 0.001 0.299 0.015
124.375 0.001 0.299 0.015
124.463 0.001 0.299 0.015
124.463 0.001 0.299 0.015
124.463 0.001 0.299 0.015
124.463 0.001 0.299 0.015
124.463 0.001 0.299 0.015
